case_id,employee,firm,created,first_submitted,d_submitted,e_submitted,d_responded,e_responded,material_at,customer_intervened_at,d_due,e_due,d_status,e_status,resolved,resolved_by,compensation,initial_choice,status,merit,reachable,dependence,d_finished,e_finished,d_institution_outcome,d_implementation_at,processing_time,observed_wait,dispute_age_observed,customer,cohort
223:36,223,2,36,39.0,45.0,39.0,45.0,41.0,45.0,41.0,46.0,42.0,successful,closed_unresolved,46.0,d,1.0,e,resolved,0.6797820032694308,True,0.6,46.0,42.0,remedy_supported,46.0,7.0,7.0,10.0,0,6
224:36,224,5,36,38.0,,38.0,,40.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.9697861452879653,True,0.506188904761806,,40.0,,,,27.0,29.0,2,6
231:36,231,2,36,39.0,39.0,58.0,40.0,60.0,,60.0,,61.0,closed_unresolved,successful,61.0,e,1.0,d,resolved,0.90859355260051,True,0.6,40.0,61.0,no_remedy,,22.0,22.0,25.0,0,6
233:36,233,4,36,37.0,40.0,37.0,40.0,39.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.9428233412253924,True,0.4162920712285151,40.0,39.0,no_remedy,,,28.0,29.0,1,6
4:42,4,3,42,45.0,45.0,48.0,45.0,50.0,,50.0,,51.0,closed_unresolved,successful,51.0,e,1.0,d,resolved,0.5470459784598544,True,0.40760183202748823,45.0,51.0,no_remedy,,6.0,6.0,9.0,1,7
8:42,8,4,42,42.0,,42.0,,44.0,,44.0,,45.0,unused,successful,45.0,e,1.0,e,resolved,0.8381198283931675,True,0.4162920712285151,,45.0,,,3.0,3.0,3.0,1,7
20:42,20,4,42,44.0,44.0,63.0,44.0,65.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5576863481854355,True,0.4162920712285151,44.0,65.0,no_remedy,,,21.0,23.0,1,7
61:42,61,3,42,42.0,,42.0,,44.0,,44.0,,45.0,unused,successful,45.0,e,1.0,e,resolved,0.6937211515675494,True,0.40760183202748823,,45.0,,,3.0,3.0,3.0,1,7
77:42,77,0,42,42.0,,42.0,,44.0,,44.0,,45.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.3232596540277535,True,0.47042565019858995,,45.0,,,,23.0,23.0,2,7
78:42,78,4,42,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.35891540141045275,False,0.4162920712285151,,,,,,,23.0,1,7
92:42,92,1,42,43.0,43.0,46.0,43.0,48.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.42494295992882947,True,0.5994915417836008,43.0,48.0,no_remedy,,,22.0,23.0,0,7
100:42,100,0,42,44.0,44.0,,44.0,,44.0,,45.0,,successful,unused,45.0,d,1.0,d,resolved,0.27749433880172836,False,0.47042565019858995,45.0,,remedy_supported,45.0,1.0,1.0,3.0,2,7
112:42,112,3,42,43.0,43.0,,43.0,,43.0,,44.0,,successful,unused,44.0,d,1.0,d,resolved,0.3914871717849809,False,0.40760183202748823,44.0,,remedy_supported,44.0,1.0,1.0,2.0,1,7
114:42,114,2,42,43.0,43.0,,43.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3349625170012798,True,0.6,43.0,,no_remedy,,,22.0,23.0,0,7
118:42,118,1,42,42.0,42.0,,42.0,,42.0,,43.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9005845274844224,True,0.5994915417836008,43.0,,remedy_supported,43.0,,23.0,23.0,0,7
120:42,120,0,42,45.0,45.0,,45.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6690268801565683,False,0.47042565019858995,45.0,,no_remedy,,,20.0,23.0,2,7
126:42,126,1,42,44.0,44.0,48.0,44.0,50.0,44.0,50.0,45.0,51.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5789140871485761,True,0.5994915417836008,45.0,51.0,remedy_supported,45.0,,21.0,23.0,0,7
143:42,143,3,42,53.0,53.0,62.0,53.0,64.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.7597066295311998,True,0.40760183202748823,53.0,64.0,no_remedy,,,12.0,23.0,1,7
151:42,151,5,42,45.0,45.0,,45.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7754225842934206,False,0.506188904761806,45.0,,no_remedy,,,20.0,23.0,2,7
158:42,158,2,42,44.0,,44.0,,46.0,,46.0,,47.0,unused,successful,47.0,e,1.0,e,resolved,0.8108014288775767,True,0.6,,47.0,,,3.0,3.0,5.0,0,7
169:42,169,1,42,43.0,43.0,,43.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4013048735450636,True,0.5994915417836008,43.0,,no_remedy,,,22.0,23.0,0,7
183:42,183,0,42,42.0,42.0,45.0,42.0,47.0,,47.0,,48.0,closed_unresolved,successful,48.0,e,1.0,d,resolved,0.6051412981554674,True,0.47042565019858995,42.0,48.0,no_remedy,,6.0,6.0,6.0,2,7
190:42,190,3,42,43.0,43.0,,43.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.46740227315491234,True,0.40760183202748823,43.0,,no_remedy,,,22.0,23.0,1,7
192:42,192,1,42,44.0,44.0,,44.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.32570717100213553,False,0.5994915417836008,44.0,,no_remedy,,,21.0,23.0,0,7
235:42,235,4,42,43.0,43.0,59.0,43.0,61.0,,61.0,,62.0,closed_unresolved,successful,62.0,e,1.0,d,resolved,0.28722537146198673,True,0.4162920712285151,43.0,62.0,no_remedy,,19.0,19.0,20.0,1,7
237:42,237,0,42,43.0,43.0,59.0,44.0,61.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3661977171387589,True,0.47042565019858995,44.0,61.0,no_remedy,,,22.0,23.0,2,7
238:42,238,2,42,42.0,,42.0,,44.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.4141424715535795,True,0.6,,44.0,,,,23.0,23.0,0,7
