employee,firm,incident_eligible,reachable,merit,belief_d,belief_e,cost_d,cost_e,incident_cohort,scheduled_incident,preparation_rounds
93,3,True,True,0.9693007223167571,0.32374420301563095,0.4906157359118871,0.24252666421558158,0.33131544552104997,4,24,0
94,3,True,False,0.5376252371718311,0.2637070086392537,0.5767051272350571,0.17440739749769166,0.30861309469390313,3,18,0
95,0,True,True,0.5067201597835275,0.23538061248263192,0.2733800246189298,0.3037791763568662,0.21209101285193005,1,6,1
96,1,True,True,0.9102605940570492,0.544175683438299,0.6293298061894989,0.2818400863260537,0.3545669464772332,1,6,1
97,3,True,True,0.6159449819107115,0.31952925458877096,0.5993719833286713,0.24179530686262188,0.15499058642232735,4,24,3
98,1,False,True,0.5824440473751444,0.33792483484953784,0.5966646735405041,0.28837192870074646,0.24123393803986673,1,-1,1
99,5,False,False,0.8670478766368805,0.7556917566450874,0.6807412489295002,0.19951021166459784,0.3041848388279201,5,-1,1
100,0,True,False,0.27749433880172836,0.6744087688403828,0.29030114751069164,0.29503107131876904,0.28161285317852497,7,42,2
101,2,True,True,0.27236421648270515,0.7015815953158333,0.4732736835763851,0.14594108689847213,0.27480298966551814,4,24,0
102,4,True,False,0.9033355307014705,0.5257130117572961,0.6091195365216056,0.27210374978801344,0.26682152037161283,5,30,1
103,2,True,True,0.8424656202399652,0.7013340584825343,0.46381004191287545,0.21037973714364258,0.20944059624121375,0,0,1
104,0,False,True,0.8750381877011937,0.7060901678330813,0.45457755315631687,0.3203188803035941,0.316273516382707,0,-1,2
105,2,False,True,0.49938777146230157,0.7270771250401618,0.5693315675532212,0.1896633432433559,0.3424052986922484,1,-1,3
106,2,True,False,0.41928840138456647,0.44888903702598015,0.27050053689075265,0.349946952117805,0.21780789919772026,6,36,2
107,2,True,False,0.8612830384861387,0.2729552866978575,0.3602509043392173,0.27742690857503216,0.3030135615396522,3,18,2
108,3,True,True,0.22099467565817488,0.35572902033027753,0.5585858136843243,0.3240922155949793,0.277605308795511,0,0,1
109,3,True,True,0.8508497976451543,0.3637435466685008,0.5080717336323999,0.13876560041407024,0.358689100149634,2,12,3
110,1,True,False,0.5941400530441188,0.6893463985774178,0.43363043451206085,0.284886662039081,0.13207577834000764,3,18,0
111,4,False,True,0.3292212876181656,0.2852838871972354,0.20893945059388075,0.23237718858352527,0.3423846999232665,3,-1,3
112,3,True,False,0.3914871717849809,0.2626195558474761,0.28540965535272256,0.17803532182115372,0.1622701893280786,7,42,1
113,5,True,True,0.6091512180970545,0.5924914639605965,0.22624561894530365,0.16787819860867514,0.2215812818287172,0,0,3
114,2,True,True,0.3349625170012798,0.27519872472770845,0.2662753144224969,0.1396279202111186,0.23450757115766474,7,42,1
115,4,False,True,0.8126004400198201,0.30738263154853573,0.19393029068577833,0.12575561213332598,0.2356891453877629,3,-1,1
116,2,False,True,0.7396914258425151,0.6368749771957245,0.4797601485469254,0.3494046308853602,0.14785629890687801,0,-1,3
117,1,True,True,0.6172750821936452,0.7725694518870738,0.5462544645848304,0.1779848288562311,0.19211242082729246,2,12,3
118,1,True,True,0.9005845274844224,0.6375871773338737,0.2986818399503788,0.29545746115809474,0.2595848345113838,7,42,0
119,4,False,True,0.6649970769116464,0.5935761199423645,0.5489837168977632,0.17674490596760062,0.2832744072561465,4,-1,1
120,0,True,False,0.6690268801565683,0.759163703067264,0.3754962022302436,0.16250427123114639,0.31387147361529494,7,42,3
121,0,False,True,0.9049136147839263,0.2392058175235655,0.22088077582551757,0.19345552476472713,0.16821074872301495,2,-1,2
122,0,True,True,0.309328361227734,0.4635787531968371,0.24744623982210512,0.24422137489458548,0.27526028709756795,0,0,0
123,5,False,True,0.570515693585022,0.6176658182432007,0.252117903037833,0.17326130989947777,0.30682446587742107,7,-1,3
124,3,True,True,0.9474850822505292,0.7143263660250061,0.7237800823536895,0.22998936379954932,0.3522610033732121,6,36,1
125,3,True,True,0.8935224508662596,0.33640190342749543,0.49820659672540646,0.26028585891476586,0.31804228215217256,0,0,3
126,1,True,True,0.5789140871485761,0.37921000468567934,0.7750319384665738,0.14543855839938416,0.3233890969824699,7,42,2
127,4,True,True,0.8188890772965436,0.5374705503300068,0.25290151827080815,0.2666052048763667,0.12391218898114569,5,30,1
128,2,True,True,0.7625083619950204,0.7685770991976546,0.2303076525957629,0.2705436739274923,0.2530124646555435,5,30,0
129,0,False,True,0.5771032010799858,0.2689944336644173,0.7015285862459917,0.2516917385401105,0.1534490718971707,4,-1,0
130,5,True,True,0.22489185454170935,0.7279763863511954,0.5965894064497096,0.3384394445988187,0.14192487749654908,6,36,2
131,5,True,True,0.9973810806458232,0.3563602311849474,0.5871447970231283,0.3038855409313253,0.3111604894761286,2,12,2
132,4,False,True,0.4267660559742442,0.6984115495063238,0.4315528026956182,0.16613315182372115,0.3337982073531176,6,-1,1
133,1,False,True,0.6215675555207376,0.7148598127784529,0.2409596968437922,0.13586423311532256,0.1407088514446178,5,-1,0
134,2,False,True,0.7556113912963418,0.6273898662575028,0.4554405481288816,0.2047061703878284,0.24193860276285026,5,-1,2
135,0,True,False,0.2468637276420685,0.4366730319091619,0.7621463672265759,0.25982492694997666,0.25677257030594236,4,24,1
136,4,True,True,0.47127513041529295,0.7501679528580865,0.6211310014503404,0.3379179474933475,0.17376870814113493,2,12,1
137,3,True,True,0.48363075790668913,0.23142394825061224,0.3928009614207508,0.16853996727828788,0.3082501872649175,1,6,1
138,4,False,True,0.704568453447155,0.52740597263782,0.5607405538535354,0.25969968458005555,0.3596137936827234,4,-1,0
139,5,False,True,0.49623545118500156,0.7360914025958567,0.4317678936293342,0.15843905483906254,0.24976346357526769,1,-1,3
140,4,True,True,0.9500836652112532,0.3540029840183864,0.7080101940254262,0.26769702676359486,0.33378922415845536,1,6,3
141,3,True,True,0.6363027851073777,0.35177503890230116,0.2782869255421434,0.13995005591197351,0.278457549062346,2,12,3
142,4,False,True,0.7448866442090798,0.2755709038073616,0.60811493364146,0.1739945145967094,0.127995752758764,6,-1,2
143,3,True,True,0.7597066295311998,0.5226958892167235,0.24838345990718685,0.35540698494008377,0.14809570807931988,7,42,3
144,2,False,True,0.6522905496636167,0.5341907561107204,0.40617995413478014,0.34620902462423264,0.13781956417567348,5,-1,3
145,3,False,True,0.9083608020204517,0.25879716517497947,0.2568145181712118,0.22099654630885185,0.17369073103162574,0,-1,3
146,1,False,False,0.30841364996210463,0.2897311282740207,0.4501111079537057,0.27664344283334025,0.24077707873890908,6,-1,2
147,3,False,True,0.4334232455316313,0.2238329572600104,0.4151876136324677,0.2785689917754708,0.27999926881140647,4,-1,2
148,0,True,True,0.2134530269218864,0.23587254216683257,0.3540124992670963,0.13329225695907432,0.28325363606360654,0,0,3
149,2,True,True,0.8551686927611841,0.2713909454604943,0.6541471651235125,0.15903653182092664,0.19020821671794258,5,30,2
150,0,False,True,0.34618839396634754,0.6198644611598125,0.6948540636456458,0.3576977654525364,0.3271192931761005,3,-1,0
151,5,True,False,0.7754225842934206,0.4147954021032416,0.5558578888574649,0.12716723432492769,0.23076359139523486,7,42,3
152,2,False,True,0.421418365108329,0.5212659895601819,0.4630426583568274,0.3537828554535812,0.22388943801332384,4,-1,0
153,3,True,True,0.3618925309249741,0.49527004045165035,0.7227862591583962,0.20530654266885318,0.29733907982691904,1,6,2
154,3,True,True,0.9115791961118416,0.6861244606395716,0.5885642396252133,0.1463124370094914,0.19605773335213525,6,36,2
155,3,False,True,0.716735669011894,0.5535391155888879,0.7682462219870536,0.17877640454858998,0.1792860428395139,2,-1,2
156,5,False,True,0.8299054940931232,0.2668489981031641,0.3153375789766372,0.20915746288679546,0.20942938033887942,3,-1,1
157,5,True,False,0.2835431020295682,0.7239477466211979,0.5805383175446286,0.16091402305140415,0.2113573960904625,3,18,3
158,2,True,True,0.8108014288775767,0.3557926781527213,0.5611174797108571,0.261319590318482,0.20167312217662328,7,42,2
159,3,True,True,0.39218587635200364,0.7820446497530293,0.7545088473815509,0.2703597378728749,0.3251493975230105,0,0,1
160,4,False,True,0.9346560825210977,0.3371426869656222,0.29104811739422287,0.1488189643289787,0.20448416893245996,6,-1,0
161,2,True,True,0.37138413573709034,0.6284841889560129,0.5691729643848509,0.12294400592356299,0.3162080132291398,3,18,3
162,5,True,True,0.21541013457894992,0.7180561825076561,0.6252525659631543,0.12214350495202368,0.18096338236136988,4,24,2
163,1,True,True,0.9704137692613084,0.49506454472903627,0.3998488872333458,0.16096698831919407,0.298025711554461,2,12,1
164,5,True,True,0.9572656790733756,0.4114362483026438,0.2333050558785399,0.23200327227941708,0.3267293926908658,5,30,0
165,3,True,True,0.46889751029360993,0.761179219665111,0.5494797711054749,0.2273603032019525,0.13759670829190743,3,18,1
166,2,True,True,0.8984992614696814,0.6271908941318186,0.3876644563391516,0.2913264168667254,0.314475155296842,6,36,3
167,1,False,True,0.34656709126051166,0.301432286392499,0.5643438816775269,0.30672160964611184,0.13926595332357447,6,-1,2
168,0,True,True,0.3116158387464493,0.292630080354969,0.714687257737433,0.16996818386944992,0.27476406761299754,0,0,0
169,1,True,True,0.4013048735450636,0.548129083741626,0.3165174786163057,0.2626502342277477,0.28204098751630446,7,42,1
170,1,True,False,0.9307630645483995,0.5086100046936499,0.4051155287561089,0.2510332284179469,0.29714083281078274,0,0,1
171,0,True,False,0.7628508262393561,0.45285740289679016,0.5671025829152772,0.2444846598564336,0.3365017247296416,1,6,1
172,1,True,False,0.2564379592709285,0.6772496681637501,0.8000124399204316,0.20646014557700434,0.13172316095384984,0,0,0
173,2,False,False,0.43767740038237224,0.2405254548081398,0.5340659541697466,0.353523731025533,0.17671031175820984,1,-1,3
174,3,False,False,0.3144001472768614,0.638455235951671,0.5637342568924485,0.3214023883053984,0.2951143941431593,5,-1,2
175,0,True,True,0.4812840955143757,0.3113255899969599,0.6315141838915803,0.30631953124584943,0.3566082392850251,3,18,1
176,1,True,True,0.9326632755416644,0.4992966896067701,0.7367207112421665,0.2373378886428924,0.1523161957782779,1,6,0
177,1,False,True,0.9705113153414338,0.49027560392333813,0.8080024065763214,0.1243815112585783,0.16256513317221605,3,-1,2
178,4,True,True,0.8308172709366088,0.24751995226350382,0.6128680806839006,0.24193623115207682,0.20995225162917722,0,0,0
179,0,True,True,0.38803250322340993,0.752264261305613,0.5093823631645937,0.2449937418705946,0.25042480050721216,2,12,1
180,1,True,True,0.5992177196443977,0.7584988133255084,0.7410511944966605,0.21079001739931402,0.2511791265507913,3,18,3
181,2,True,False,0.7430482022792215,0.7946355321921084,0.42162272232813014,0.3169921044269823,0.2933890431978167,2,12,1
182,1,True,True,0.30173714716498445,0.39064709963173316,0.7245626961659868,0.2718712333890282,0.2475040390339102,6,36,0
183,0,True,True,0.6051412981554674,0.6819001558109868,0.5269839731611944,0.1923784731706511,0.197959780271177,7,42,0
184,2,True,True,0.6673718822457438,0.34884259019452324,0.2994402084407679,0.26636408789004234,0.2386356908038162,2,12,3
185,5,False,True,0.7853822236526662,0.535628304342801,0.24179755340492243,0.19462197867477546,0.14187821489004107,3,-1,3
186,3,False,True,0.3642393416910328,0.31233132758436927,0.23467293311666027,0.1590992993020099,0.35987251419963495,2,-1,2
187,3,True,True,0.6947425662725659,0.3211819069178439,0.5554585001628527,0.2896999909990648,0.26388586198464636,1,6,1
188,4,False,True,0.3907922962555035,0.43365656074400316,0.6923999915646146,0.15481309623286202,0.13664349598229505,5,-1,0
189,3,True,True,0.45356990248120477,0.39392543997621987,0.6125275587680161,0.13088408756065936,0.34727392141988656,3,18,1
190,3,True,True,0.46740227315491234,0.38184337786216815,0.21070133607559938,0.19697761139079792,0.3453601189087191,7,42,1
191,5,True,True,0.9396717497346392,0.40810139716256255,0.35412383207244086,0.13214489984391944,0.3536346183066589,2,12,0
192,1,True,False,0.32570717100213553,0.7386437690821652,0.5000678583309333,0.30851977207190906,0.165338337566737,7,42,2
193,3,True,True,0.548728616687532,0.6171017148293696,0.6452657660816854,0.15518968147725834,0.2641798738388962,6,36,3
194,0,False,False,0.7444186152782244,0.22933840015614698,0.7010509289510775,0.174412452024907,0.28928370517280194,1,-1,3
195,2,True,True,0.38462862337734305,0.6828249301149987,0.471756307499771,0.33927692582923114,0.31930567208152477,4,24,0
196,5,False,True,0.5410322718243057,0.3201680985350168,0.4226566076247245,0.20845485202589578,0.20167077960431012,6,-1,3
197,1,True,True,0.48785807127128183,0.43794699765431283,0.56166766570625,0.1575058487053392,0.2764599660491941,4,24,3
198,4,False,True,0.691839509271146,0.7215628145670097,0.5404526050808927,0.21008429581447885,0.22925078835976173,0,-1,2
199,2,True,True,0.35240946575968657,0.4127684488429389,0.7572765500424592,0.26663028409383405,0.316013221433513,1,6,0
200,2,False,True,0.9339283121170963,0.20012719028927572,0.6213247995611566,0.12244064969315639,0.1662479265016496,7,-1,0
201,1,True,True,0.5888208129442721,0.2468416151391679,0.3791861288622632,0.16058217683576173,0.1679004417664542,0,0,1
202,3,True,True,0.7621952111211698,0.7207754921652623,0.21672926048736668,0.2316880896626315,0.20757179480859955,4,24,2
203,4,True,True,0.37653744317011917,0.6998933756450564,0.5135264455480919,0.3289579361883808,0.28224026249950845,3,18,1
204,0,True,True,0.9027344384797658,0.5373873626323591,0.5551261879432942,0.1309675091637993,0.14506322204094055,6,36,3
205,4,True,True,0.28022178000567055,0.43285328084793884,0.6719609006522241,0.29906494171439785,0.2388085933145613,6,36,3
206,3,True,True,0.46906376896801927,0.569019483699402,0.6849054856712129,0.169198413732407,0.31510964750011944,1,6,1
207,5,True,False,0.304284400933786,0.6384098086343788,0.4328621151935302,0.17911574857664403,0.3298860005117137,0,0,1
208,2,True,True,0.46105822339455416,0.31157911934780236,0.6719454342725899,0.30876770927301284,0.2727948251297802,3,18,1
209,0,True,True,0.3124753200187798,0.7405058612451096,0.7560969633888208,0.3450979026853187,0.3312023192584171,5,30,3
210,1,True,True,0.7972243286350806,0.2067993238979164,0.7220389447621924,0.18679323615530416,0.3586717902610295,5,30,2
211,4,False,True,0.32578228712178375,0.6772305820824516,0.3482205749765295,0.2720153473558506,0.14876596504761092,2,-1,1
212,4,False,True,0.7077739920229122,0.6381823179481881,0.3600421173839964,0.20876632206314252,0.2031954350371219,1,-1,2
213,3,False,True,0.48845485662117505,0.4657565155068889,0.7489428040491424,0.19487614741832063,0.1856407439107389,5,-1,1
214,2,True,True,0.6202544171834288,0.6973777556884364,0.6322656244963211,0.3548726728774552,0.2340098779525817,1,6,3
215,1,True,True,0.5203028346488352,0.31577440849333327,0.37994453684031615,0.3464262638606508,0.22486124856865672,4,24,0
216,0,True,True,0.9251787388289079,0.3175768374614446,0.37755529813170224,0.29729136410428497,0.293049613892618,5,30,0
217,1,False,True,0.9022060532031411,0.2654323075456201,0.5941999489548189,0.3060826415854263,0.22827950032187241,1,-1,2
218,2,True,True,0.4351729701343245,0.5478474919216988,0.6953990924246174,0.17921833637279727,0.31009190330385444,0,0,2
219,3,True,True,0.4685931763882196,0.3752902680647157,0.2554602095816274,0.17512245190699896,0.13229789579053264,5,30,2
220,1,True,True,0.9905269408351938,0.5193324108195341,0.6006612426154204,0.3161044238920817,0.14037565285198622,3,18,3
221,1,True,True,0.3757664404564607,0.642462249631158,0.36221451903550406,0.24753792052092322,0.2161441811289494,2,12,1
222,5,False,True,0.7593738070089404,0.2897175343155553,0.42983678916553875,0.1259294469004478,0.2255087776125657,7,-1,3
223,2,True,True,0.6797820032694308,0.3915561798829378,0.6520878371705706,0.31846114575258866,0.18437329873830846,6,36,3
224,5,True,True,0.9697861452879653,0.2294743163287446,0.5568460840597727,0.1768923398777066,0.18775470880199496,6,36,2
225,5,False,True,0.7995799782985,0.40175310803857067,0.21885142340785396,0.12036118869805112,0.32942727921331666,7,-1,0
226,5,True,False,0.2376853010927655,0.5965740789465439,0.2631240059745964,0.3348254231985344,0.15742613671667469,4,24,1
227,2,True,False,0.9162306521268702,0.3036138572423417,0.47420316210613983,0.2262465011412759,0.1548351835715061,0,0,1
228,5,True,True,0.8779814963463997,0.3579346409636527,0.5793814834388675,0.21594393303568676,0.23123414290656613,0,0,2
229,4,True,True,0.4661620058538445,0.23345079342106856,0.3450312965568587,0.20814134417488886,0.2414313627454701,2,12,1
230,4,True,False,0.8005603473507588,0.30370863711525226,0.6201557140712746,0.2715430761776302,0.2067660511488997,4,24,2
231,2,True,True,0.90859355260051,0.7842242737997023,0.5604957527389772,0.20462983400243076,0.2901885238980405,6,36,3
232,0,False,False,0.3171126671940745,0.6669133120542408,0.34766006331318133,0.30785114396801333,0.3214280456528134,1,-1,1
233,4,True,True,0.9428233412253924,0.2883489652810065,0.5659356804353154,0.2929318318287962,0.1252373126041864,6,36,1
234,4,False,False,0.6524552748414378,0.40759118854123333,0.6275818900083986,0.13641914131759014,0.30301513598324226,7,-1,1
