case_id,employee,firm,created,first_submitted,d_submitted,e_submitted,d_responded,e_responded,material_at,customer_intervened_at,d_due,e_due,d_status,e_status,resolved,resolved_by,compensation,initial_choice,status,merit,reachable,dependence,d_finished,e_finished,d_institution_outcome,d_implementation_at,processing_time,observed_wait,dispute_age_observed,customer,cohort,scenario,seed
237:0,237,2,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.5885967427388343,True,0.4428287664449741,2.0,,no_remedy,,,65.0,65.0,1,0,no_social,10
3:6,3,0,6,9.0,9.0,,11.0,,,,12.0,,successful,unused,12.0,d,1.0,d,resolved,0.9305199982153927,False,0.5179349293811343,12.0,,remedy_supported,12.0,3.0,3.0,6.0,-1,1,no_social,10
74:6,74,2,6,8.0,,8.0,,10.0,,10.0,,11.0,unused,successful,11.0,e,1.0,e,resolved,0.8338282547398157,True,0.4428287664449741,,11.0,,,3.0,3.0,5.0,1,1,no_social,10
97:6,97,5,6,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.8658225859875723,False,0.46918797072941887,,,,,,,59.0,2,1,no_social,10
104:6,104,0,6,9.0,9.0,,11.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8627904067110161,False,0.5179349293811343,11.0,,no_remedy,,,56.0,59.0,-1,1,no_social,10
109:6,109,1,6,6.0,9.0,6.0,11.0,8.0,,,12.0,,successful,closed_unresolved,12.0,d,1.0,e,resolved,0.9459380151098118,True,0.49274933630306655,12.0,8.0,remedy_supported,12.0,6.0,6.0,6.0,1,1,no_social,10
119:6,119,1,6,7.0,7.0,,9.0,,,,10.0,,successful,unused,10.0,d,1.0,d,resolved,0.641942190460906,True,0.49274933630306655,10.0,,remedy_supported,10.0,3.0,3.0,4.0,1,1,no_social,10
124:6,124,0,6,8.0,8.0,,10.0,,,,11.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.26875180069948085,False,0.5179349293811343,11.0,,remedy_supported,11.0,,57.0,59.0,-1,1,no_social,10
129:6,129,3,6,6.0,6.0,,8.0,,,,9.0,,successful,unused,9.0,d,1.0,d,resolved,0.5396056575521273,False,0.6,9.0,,remedy_supported,9.0,3.0,3.0,3.0,-1,1,no_social,10
161:6,161,1,6,9.0,9.0,,11.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4455626978666666,True,0.49274933630306655,11.0,,no_remedy,,,56.0,59.0,1,1,no_social,10
164:6,164,2,6,9.0,9.0,,11.0,,,,12.0,,successful,unused,12.0,d,1.0,d,resolved,0.9923856676083784,True,0.4428287664449741,12.0,,remedy_supported,12.0,3.0,3.0,6.0,1,1,no_social,10
174:6,174,5,6,7.0,,7.0,,9.0,,9.0,,10.0,unused,successful,10.0,e,1.0,e,resolved,0.4842735919694503,True,0.46918797072941887,,10.0,,,3.0,3.0,4.0,2,1,no_social,10
176:6,176,5,6,8.0,8.0,,10.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3608880057803095,True,0.46918797072941887,10.0,,no_remedy,,,57.0,59.0,2,1,no_social,10
193:6,193,5,6,7.0,7.0,,9.0,,,,10.0,,successful,unused,10.0,d,1.0,d,resolved,0.5831444272773516,True,0.46918797072941887,10.0,,remedy_supported,10.0,3.0,3.0,4.0,2,1,no_social,10
197:6,197,4,6,9.0,9.0,,11.0,,,,12.0,,successful,unused,12.0,d,1.0,d,resolved,0.8306470218956725,False,0.4772989971414061,12.0,,remedy_supported,12.0,3.0,3.0,6.0,0,1,no_social,10
211:6,211,0,6,6.0,6.0,,8.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9333565819174534,False,0.5179349293811343,8.0,,no_remedy,,,59.0,59.0,-1,1,no_social,10
234:6,234,1,6,9.0,9.0,,12.0,,,,13.0,,successful,unused,13.0,d,1.0,d,resolved,0.9336951157243245,True,0.49274933630306655,13.0,,remedy_supported,13.0,4.0,4.0,7.0,1,1,no_social,10
10:12,10,5,12,13.0,13.0,,15.0,,,,16.0,,successful,unused,16.0,d,1.0,d,resolved,0.9621885613643784,True,0.46918797072941887,16.0,,remedy_supported,16.0,3.0,3.0,4.0,2,2,no_social,10
23:12,23,2,12,13.0,,13.0,,15.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.34693556381719654,True,0.4428287664449741,,15.0,,,,52.0,53.0,1,2,no_social,10
25:12,25,5,12,12.0,12.0,12.0,14.0,14.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.6253778004233977,True,0.46918797072941887,14.0,14.0,no_remedy,,,53.0,53.0,2,2,no_social,10
39:12,39,0,12,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.6399149998897973,False,0.5179349293811343,,,,,,,53.0,-1,2,no_social,10
46:12,46,0,12,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.6949787270136234,False,0.5179349293811343,,,,,,,53.0,-1,2,no_social,10
49:12,49,4,12,12.0,12.0,,14.0,,,,15.0,,successful,unused,15.0,d,1.0,d,resolved,0.20675480025189003,True,0.4772989971414061,15.0,,remedy_supported,15.0,3.0,3.0,3.0,0,2,no_social,10
85:12,85,5,12,13.0,13.0,,15.0,,,,16.0,,successful,unused,16.0,d,1.0,d,resolved,0.741142490101061,True,0.46918797072941887,16.0,,remedy_supported,16.0,3.0,3.0,4.0,2,2,no_social,10
108:12,108,5,12,13.0,17.0,13.0,19.0,15.0,,15.0,20.0,16.0,successful,closed_unresolved,20.0,d,1.0,e,resolved,0.4798772594241629,True,0.46918797072941887,20.0,16.0,remedy_supported,20.0,7.0,7.0,8.0,2,2,no_social,10
112:12,112,1,12,15.0,15.0,15.0,17.0,17.0,,,18.0,,successful,closed_unresolved,18.0,d,1.0,d+e,resolved,0.8677309977449248,True,0.49274933630306655,18.0,17.0,remedy_supported,18.0,3.0,3.0,6.0,1,2,no_social,10
122:12,122,3,12,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.7947693967297109,False,0.6,,,,,,,53.0,-1,2,no_social,10
141:12,141,2,12,13.0,,13.0,,15.0,,15.0,,16.0,unused,successful,16.0,e,1.0,e,resolved,0.5283132775345557,True,0.4428287664449741,,16.0,,,3.0,3.0,4.0,1,2,no_social,10
150:12,150,2,12,14.0,,14.0,,16.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.39551964669988265,True,0.4428287664449741,,16.0,,,,51.0,53.0,1,2,no_social,10
194:12,194,4,12,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.7491343055923456,True,0.4772989971414061,,,,,,,53.0,0,2,no_social,10
201:12,201,1,12,14.0,14.0,,16.0,,,,17.0,,successful,unused,17.0,d,1.0,d,resolved,0.6024475463666499,True,0.49274933630306655,17.0,,remedy_supported,17.0,3.0,3.0,5.0,1,2,no_social,10
202:12,202,2,12,13.0,,13.0,,15.0,,15.0,,16.0,unused,successful,16.0,e,1.0,e,resolved,0.7213382708644098,True,0.4428287664449741,,16.0,,,3.0,3.0,4.0,1,2,no_social,10
204:12,204,2,12,13.0,,13.0,,15.0,,15.0,,16.0,unused,successful,16.0,e,1.0,e,resolved,0.9477803848740305,True,0.4428287664449741,,16.0,,,3.0,3.0,4.0,1,2,no_social,10
222:12,222,4,12,12.0,,12.0,,14.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.8494060994217063,True,0.4772989971414061,,14.0,,,,53.0,53.0,0,2,no_social,10
229:12,229,3,12,14.0,14.0,,16.0,,,,17.0,,successful,unused,17.0,d,1.0,d,resolved,0.9722315421306662,False,0.6,17.0,,remedy_supported,17.0,3.0,3.0,5.0,-1,2,no_social,10
230:12,230,1,12,13.0,13.0,,15.0,,,,16.0,,successful,unused,16.0,d,1.0,d,resolved,0.7188973601873974,False,0.49274933630306655,16.0,,remedy_supported,16.0,3.0,3.0,4.0,1,2,no_social,10
4:18,4,3,18,21.0,21.0,,23.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9897408862827166,False,0.6,23.0,,no_remedy,,,44.0,47.0,-1,3,no_social,10
27:18,27,3,18,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.7988495797043396,False,0.6,,,,,,,47.0,-1,3,no_social,10
48:18,48,0,18,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.24090878644973934,False,0.5179349293811343,,,,,,,47.0,-1,3,no_social,10
67:18,67,0,18,21.0,21.0,,23.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8785749586492702,False,0.5179349293811343,23.0,,no_remedy,,,44.0,47.0,-1,3,no_social,10
79:18,79,2,18,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.5028710700771943,False,0.4428287664449741,,,,,,,47.0,1,3,no_social,10
95:18,95,4,18,19.0,22.0,19.0,24.0,21.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.3064767468378553,True,0.4772989971414061,24.0,21.0,no_remedy,,,46.0,47.0,0,3,no_social,10
103:18,103,3,18,20.0,20.0,,22.0,,,,23.0,,successful,unused,23.0,d,1.0,d,resolved,0.32754949746976925,False,0.6,23.0,,remedy_supported,23.0,3.0,3.0,5.0,-1,3,no_social,10
116:18,116,5,18,19.0,19.0,22.0,21.0,24.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.40943319719545146,True,0.46918797072941887,21.0,24.0,no_remedy,,,46.0,47.0,2,3,no_social,10
148:18,148,1,18,19.0,,19.0,,21.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.5918442813989133,True,0.49274933630306655,,21.0,,,,46.0,47.0,1,3,no_social,10
155:18,155,4,18,20.0,20.0,,22.0,,,,23.0,,successful,unused,23.0,d,1.0,d,resolved,0.28320329979028824,True,0.4772989971414061,23.0,,remedy_supported,23.0,3.0,3.0,5.0,0,3,no_social,10
160:18,160,2,18,20.0,,20.0,,22.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.9208277475704094,True,0.4428287664449741,,22.0,,,,45.0,47.0,1,3,no_social,10
173:18,173,1,18,21.0,,21.0,,23.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.44506635562626906,True,0.49274933630306655,,23.0,,,,44.0,47.0,1,3,no_social,10
177:18,177,1,18,18.0,18.0,,20.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4143594434886604,True,0.49274933630306655,20.0,,no_remedy,,,47.0,47.0,1,3,no_social,10
184:18,184,1,18,20.0,20.0,,22.0,,,,23.0,,successful,unused,23.0,d,1.0,d,resolved,0.41381947650093687,True,0.49274933630306655,23.0,,remedy_supported,23.0,3.0,3.0,5.0,1,3,no_social,10
212:18,212,2,18,21.0,21.0,,23.0,,,,24.0,,successful,unused,24.0,d,1.0,d,resolved,0.5488990663782451,True,0.4428287664449741,24.0,,remedy_supported,24.0,3.0,3.0,6.0,1,3,no_social,10
214:18,214,2,18,19.0,19.0,,21.0,,,,22.0,,successful,unused,22.0,d,1.0,d,resolved,0.47166056455444416,True,0.4428287664449741,22.0,,remedy_supported,22.0,3.0,3.0,4.0,1,3,no_social,10
233:18,233,3,18,18.0,18.0,,20.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7760540331692427,False,0.6,20.0,,no_remedy,,,47.0,47.0,-1,3,no_social,10
13:24,13,1,24,27.0,27.0,,29.0,,,,30.0,,successful,unused,30.0,d,1.0,d,resolved,0.9128367900111665,True,0.49274933630306655,30.0,,remedy_supported,30.0,3.0,3.0,6.0,1,4,no_social,10
14:24,14,2,24,25.0,,25.0,,27.0,,27.0,,28.0,unused,successful,28.0,e,1.0,e,resolved,0.7848183518544809,True,0.4428287664449741,,28.0,,,3.0,3.0,4.0,1,4,no_social,10
15:24,15,2,24,25.0,25.0,,27.0,,,,28.0,,successful,unused,28.0,d,1.0,d,resolved,0.6815546998840034,True,0.4428287664449741,28.0,,remedy_supported,28.0,3.0,3.0,4.0,1,4,no_social,10
43:24,43,2,24,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.26489116028735504,True,0.4428287664449741,,,,,,,41.0,1,4,no_social,10
81:24,81,4,24,24.0,24.0,,26.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6949319570465615,True,0.4772989971414061,26.0,,no_remedy,,,41.0,41.0,0,4,no_social,10
86:24,86,4,24,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.6270656871421024,True,0.4772989971414061,,,,,,,41.0,0,4,no_social,10
87:24,87,0,24,27.0,27.0,,29.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8855805028945014,False,0.5179349293811343,29.0,,no_remedy,,,38.0,41.0,-1,4,no_social,10
94:24,94,4,24,27.0,,27.0,,29.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.8605999214333435,True,0.4772989971414061,,29.0,,,,38.0,41.0,0,4,no_social,10
96:24,96,3,24,26.0,26.0,,28.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3290624815366947,False,0.6,28.0,,no_remedy,,,39.0,41.0,-1,4,no_social,10
106:24,106,2,24,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.21620631576512608,True,0.4428287664449741,,,,,,,41.0,1,4,no_social,10
113:24,113,3,24,24.0,24.0,,26.0,,,,27.0,,successful,unused,27.0,d,1.0,d,resolved,0.8920423909402191,False,0.6,27.0,,remedy_supported,27.0,3.0,3.0,3.0,-1,4,no_social,10
115:24,115,0,24,26.0,26.0,,28.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9350911499562693,False,0.5179349293811343,28.0,,no_remedy,,,39.0,41.0,-1,4,no_social,10
117:24,117,0,24,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.28386255042858854,False,0.5179349293811343,,,,,,,41.0,-1,4,no_social,10
131:24,131,5,24,26.0,,26.0,,28.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.7061844368334487,True,0.46918797072941887,,28.0,,,,39.0,41.0,2,4,no_social,10
143:24,143,1,24,26.0,26.0,,28.0,,,,29.0,,successful,unused,29.0,d,1.0,d,resolved,0.9217513344611137,True,0.49274933630306655,29.0,,remedy_supported,29.0,3.0,3.0,5.0,1,4,no_social,10
146:24,146,3,24,26.0,26.0,,28.0,,,,29.0,,successful,unused,29.0,d,1.0,d,resolved,0.8881331995028698,False,0.6,29.0,,remedy_supported,29.0,3.0,3.0,5.0,-1,4,no_social,10
158:24,158,5,24,26.0,29.0,26.0,31.0,28.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.4058346972241269,True,0.46918797072941887,31.0,28.0,no_remedy,,,39.0,41.0,2,4,no_social,10
198:24,198,0,24,26.0,26.0,,28.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7148172711584042,False,0.5179349293811343,28.0,,no_remedy,,,39.0,41.0,-1,4,no_social,10
200:24,200,4,24,24.0,24.0,27.0,26.0,29.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.46785029796748034,True,0.4772989971414061,26.0,29.0,no_remedy,,,41.0,41.0,0,4,no_social,10
231:24,231,0,24,25.0,25.0,,27.0,,,,28.0,,successful,unused,28.0,d,1.0,d,resolved,0.2688123837156046,False,0.5179349293811343,28.0,,remedy_supported,28.0,3.0,3.0,4.0,-1,4,no_social,10
1:30,1,4,30,33.0,33.0,,35.0,,,,36.0,,successful,unused,36.0,d,1.0,d,resolved,0.33105643773128335,False,0.4772989971414061,36.0,,remedy_supported,36.0,3.0,3.0,6.0,0,5,no_social,10
5:30,5,3,30,32.0,32.0,,34.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.2983433810959333,False,0.6,34.0,,no_remedy,,,33.0,35.0,-1,5,no_social,10
6:30,6,5,30,30.0,30.0,,32.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.5408563195402293,True,0.46918797072941887,32.0,,no_remedy,,,35.0,35.0,2,5,no_social,10
8:30,8,1,30,31.0,34.0,31.0,36.0,33.0,,,37.0,,successful,closed_unresolved,37.0,d,1.0,e,resolved,0.990139064355805,True,0.49274933630306655,37.0,33.0,remedy_supported,37.0,6.0,6.0,7.0,1,5,no_social,10
33:30,33,5,30,32.0,,32.0,,34.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.4556062093556503,True,0.46918797072941887,,34.0,,,,33.0,35.0,2,5,no_social,10
45:30,45,4,30,32.0,35.0,32.0,37.0,34.0,,,38.0,,successful,closed_unresolved,38.0,d,1.0,e,resolved,0.5256251542043994,True,0.4772989971414061,38.0,34.0,remedy_supported,38.0,6.0,6.0,8.0,0,5,no_social,10
60:30,60,3,30,31.0,31.0,,33.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.28857286707176333,False,0.6,33.0,,no_remedy,,,34.0,35.0,-1,5,no_social,10
68:30,68,5,30,32.0,,32.0,,34.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.9993529672412267,True,0.46918797072941887,,34.0,,,,33.0,35.0,2,5,no_social,10
75:30,75,0,30,30.0,30.0,,32.0,,,,33.0,,successful,unused,33.0,d,1.0,d,resolved,0.38966553255714875,False,0.5179349293811343,33.0,,remedy_supported,33.0,3.0,3.0,3.0,-1,5,no_social,10
89:30,89,5,30,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.8813331970097968,False,0.46918797072941887,,,,,,,35.0,2,5,no_social,10
93:30,93,1,30,33.0,33.0,,35.0,,,,36.0,,successful,unused,36.0,d,1.0,d,resolved,0.9226057385701811,True,0.49274933630306655,36.0,,remedy_supported,36.0,3.0,3.0,6.0,1,5,no_social,10
99:30,99,1,30,31.0,,31.0,,33.0,,33.0,,34.0,unused,successful,34.0,e,1.0,e,resolved,0.9451684360478267,True,0.49274933630306655,,34.0,,,3.0,3.0,4.0,1,5,no_social,10
101:30,101,0,30,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.4324109708009547,False,0.5179349293811343,,,,,,,35.0,-1,5,no_social,10
111:30,111,0,30,31.0,31.0,,33.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4368475067521006,False,0.5179349293811343,33.0,,no_remedy,,,34.0,35.0,-1,5,no_social,10
149:30,149,2,30,30.0,33.0,30.0,35.0,32.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.45433442013441827,True,0.4428287664449741,35.0,32.0,no_remedy,,,35.0,35.0,1,5,no_social,10
166:30,166,4,30,30.0,,30.0,,32.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.26428783125818117,True,0.4772989971414061,,32.0,,,,35.0,35.0,0,5,no_social,10
178:30,178,3,30,31.0,31.0,,33.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.2626514548075304,False,0.6,33.0,,no_remedy,,,34.0,35.0,-1,5,no_social,10
207:30,207,3,30,32.0,32.0,,34.0,,,,35.0,,successful,unused,35.0,d,1.0,d,resolved,0.8181951772713336,False,0.6,35.0,,remedy_supported,35.0,3.0,3.0,5.0,-1,5,no_social,10
26:36,26,0,36,36.0,36.0,,38.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7674203062936946,False,0.5179349293811343,38.0,,no_remedy,,,29.0,29.0,-1,6,no_social,10
34:36,34,4,36,39.0,,39.0,,41.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.8460294939125341,True,0.4772989971414061,,41.0,,,,26.0,29.0,0,6,no_social,10
40:36,40,5,36,37.0,,37.0,,39.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.24512294404903745,True,0.46918797072941887,,39.0,,,,28.0,29.0,2,6,no_social,10
51:36,51,2,36,37.0,,37.0,,39.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.9614777442450402,True,0.4428287664449741,,39.0,,,,28.0,29.0,1,6,no_social,10
53:36,53,3,36,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.6869789228480059,False,0.6,,,,,,,29.0,-1,6,no_social,10
69:36,69,1,36,37.0,,37.0,,39.0,,39.0,,40.0,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.3921475127029956,True,0.49274933630306655,,40.0,,,,28.0,29.0,1,6,no_social,10
73:36,73,1,36,39.0,,39.0,,41.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.5287907380768615,True,0.49274933630306655,,41.0,,,,26.0,29.0,1,6,no_social,10
80:36,80,2,36,39.0,39.0,,41.0,,,,42.0,,successful,unused,42.0,d,1.0,d,resolved,0.9278587084971093,True,0.4428287664449741,42.0,,remedy_supported,42.0,3.0,3.0,6.0,1,6,no_social,10
92:36,92,4,36,37.0,37.0,,39.0,,,,40.0,,successful,unused,40.0,d,1.0,d,resolved,0.879771968680779,True,0.4772989971414061,40.0,,remedy_supported,40.0,3.0,3.0,4.0,0,6,no_social,10
139:36,139,5,36,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.3339284486469897,True,0.46918797072941887,,,,,,,29.0,2,6,no_social,10
163:36,163,2,36,36.0,,36.0,,38.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.4912678243351371,True,0.4428287664449741,,38.0,,,,29.0,29.0,1,6,no_social,10
165:36,165,0,36,38.0,38.0,,40.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4152754119419633,False,0.5179349293811343,40.0,,no_remedy,,,27.0,29.0,-1,6,no_social,10
169:36,169,3,36,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.8953224641713209,False,0.6,,,,,,,29.0,-1,6,no_social,10
179:36,179,0,36,39.0,39.0,,41.0,,,,42.0,,successful,unused,42.0,d,1.0,d,resolved,0.8966606472815308,False,0.5179349293811343,42.0,,remedy_supported,42.0,3.0,3.0,6.0,-1,6,no_social,10
187:36,187,3,36,36.0,36.0,,38.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9176097011372895,False,0.6,38.0,,no_remedy,,,29.0,29.0,-1,6,no_social,10
189:36,189,1,36,37.0,37.0,,39.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3688570473032302,True,0.49274933630306655,39.0,,no_remedy,,,28.0,29.0,1,6,no_social,10
210:36,210,2,36,37.0,,37.0,,39.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.8153442472144172,True,0.4428287664449741,,39.0,,,,28.0,29.0,1,6,no_social,10
216:36,216,3,36,39.0,39.0,,41.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3871563499673233,False,0.6,41.0,,no_remedy,,,26.0,29.0,-1,6,no_social,10
225:36,225,5,36,38.0,42.0,38.0,44.0,40.0,,40.0,45.0,41.0,successful,closed_unresolved,45.0,d,1.0,e,resolved,0.7753734990356655,True,0.46918797072941887,45.0,41.0,remedy_supported,45.0,7.0,7.0,9.0,2,6,no_social,10
226:36,226,5,36,36.0,39.0,36.0,41.0,38.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.828916225763145,True,0.46918797072941887,41.0,38.0,no_remedy,,,29.0,29.0,2,6,no_social,10
227:36,227,3,36,38.0,38.0,,40.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8241022532648155,False,0.6,40.0,,no_remedy,,,27.0,29.0,-1,6,no_social,10
235:36,235,0,36,37.0,37.0,,39.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3795299070863637,False,0.5179349293811343,39.0,,no_remedy,,,28.0,29.0,-1,6,no_social,10
2:42,2,4,42,45.0,45.0,,47.0,,,,48.0,,successful,unused,48.0,d,1.0,d,resolved,0.9629095420283078,True,0.4772989971414061,48.0,,remedy_supported,48.0,3.0,3.0,6.0,0,7,no_social,10
18:42,18,4,42,44.0,44.0,47.0,46.0,49.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.41964290161264195,True,0.4772989971414061,46.0,49.0,no_remedy,,,21.0,23.0,0,7,no_social,10
21:42,21,4,42,42.0,42.0,,44.0,,,,45.0,,successful,unused,45.0,d,1.0,d,resolved,0.7299167217053346,True,0.4772989971414061,45.0,,remedy_supported,45.0,3.0,3.0,3.0,0,7,no_social,10
47:42,47,0,42,43.0,43.0,,45.0,,,,46.0,,successful,unused,46.0,d,1.0,d,resolved,0.5310199536450504,False,0.5179349293811343,46.0,,remedy_supported,46.0,3.0,3.0,4.0,-1,7,no_social,10
52:42,52,2,42,45.0,45.0,49.0,47.0,51.0,,,48.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.7903355250437412,True,0.4428287664449741,48.0,51.0,remedy_supported,48.0,,20.0,23.0,1,7,no_social,10
54:42,54,2,42,43.0,43.0,,45.0,,,,46.0,,successful,unused,46.0,d,1.0,d,resolved,0.9739361912873787,True,0.4428287664449741,46.0,,remedy_supported,46.0,3.0,3.0,4.0,1,7,no_social,10
58:42,58,3,42,42.0,42.0,,44.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6362889127854303,False,0.6,44.0,,no_remedy,,,23.0,23.0,-1,7,no_social,10
62:42,62,2,42,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.26746061169771773,True,0.4428287664449741,,,,,,,23.0,1,7,no_social,10
88:42,88,5,42,42.0,46.0,42.0,48.0,44.0,,44.0,,45.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.8848795726782328,True,0.46918797072941887,48.0,45.0,no_remedy,,,23.0,23.0,2,7,no_social,10
91:42,91,5,42,45.0,,45.0,,47.0,,47.0,,48.0,unused,successful,48.0,e,1.0,e,resolved,0.7984497278145666,True,0.46918797072941887,,48.0,,,3.0,3.0,6.0,2,7,no_social,10
107:42,107,5,42,42.0,42.0,,44.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4748217493991141,True,0.46918797072941887,44.0,,no_remedy,,,23.0,23.0,2,7,no_social,10
130:42,130,1,42,44.0,44.0,,46.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.25141730022032177,True,0.49274933630306655,46.0,,no_remedy,,,21.0,23.0,1,7,no_social,10
132:42,132,5,42,45.0,,45.0,,47.0,,,,,unused,closed_unresolved,,,0.0,e,closed_unresolved,0.4622757832732404,True,0.46918797072941887,,47.0,,,,20.0,23.0,2,7,no_social,10
138:42,138,0,42,42.0,42.0,,44.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8793370408645342,False,0.5179349293811343,44.0,,no_remedy,,,23.0,23.0,-1,7,no_social,10
142:42,142,3,42,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.8358381556994292,False,0.6,,,,,,,23.0,-1,7,no_social,10
152:42,152,1,42,43.0,,43.0,,45.0,,45.0,,46.0,unused,successful,46.0,e,1.0,e,resolved,0.43137143317038246,True,0.49274933630306655,,46.0,,,3.0,3.0,4.0,1,7,no_social,10
157:42,157,2,42,,,,,,,,,,unused,unused,,,0.0,,unsubmitted,0.680728723261903,True,0.4428287664449741,,,,,,,23.0,1,7,no_social,10
159:42,159,4,42,44.0,44.0,,46.0,,,,47.0,,successful,unused,47.0,d,1.0,d,resolved,0.5997190910160366,True,0.4772989971414061,47.0,,remedy_supported,47.0,3.0,3.0,5.0,0,7,no_social,10
167:42,167,1,42,44.0,48.0,44.0,50.0,46.0,,46.0,,47.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.8600408803432655,True,0.49274933630306655,50.0,47.0,no_remedy,,,21.0,23.0,1,7,no_social,10
