case_id,employee,firm,created,first_submitted,d_submitted,e_submitted,d_responded,e_responded,material_at,customer_intervened_at,d_due,e_due,d_status,e_status,resolved,resolved_by,compensation,initial_choice,status,merit,reachable,dependence,d_finished,e_finished,d_institution_outcome,d_implementation_at,processing_time,observed_wait,dispute_age_observed,customer,seed,pooled,active_customers,arm
36:0,36,4,0,0.0,0.0,4.0,3.0,6.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.21643958188342494,True,0.539111476402864,3.0,6.0,no_remedy,,,44.0,44.0,0,7,True,1,both
37:0,37,3,0,0.0,0.0,4.0,3.0,6.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.8004456909449995,True,0.41443922050834936,3.0,6.0,no_remedy,,,44.0,44.0,0,7,True,1,both
39:0,39,1,0,0.0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.20861723062660317,True,0.6,5.0,,remedy_supported,5.0,5.0,5.0,5.0,0,7,True,1,both
40:0,40,5,0,0.0,0.0,5.0,4.0,7.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.8600772447320792,True,0.531715675591056,4.0,7.0,no_remedy,,,44.0,44.0,0,7,True,1,both
41:0,41,5,0,0.0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.49795987067176617,True,0.531715675591056,5.0,,remedy_supported,5.0,5.0,5.0,5.0,0,7,True,1,both
42:0,42,2,0,0.0,0.0,0.0,4.0,2.0,,2.0,5.0,3.0,successful,closed_unresolved,5.0,d,1.0,d+e,resolved,0.40179277493812127,True,0.4618382328751127,5.0,3.0,remedy_supported,5.0,5.0,5.0,5.0,0,7,True,1,both
43:0,43,2,0,0.0,0.0,4.0,4.0,6.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.2537893418642518,True,0.4618382328751127,4.0,6.0,no_remedy,,,44.0,44.0,0,7,True,1,both
44:0,44,0,0,0.0,0.0,5.0,4.0,7.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.9341230689120652,True,0.45289539462261785,4.0,7.0,no_remedy,,,44.0,44.0,0,7,True,1,both
45:0,45,3,0,0.0,0.0,0.0,4.0,2.0,,,5.0,,successful,closed_unresolved,5.0,d,1.0,d+e,resolved,0.6392428161205302,True,0.41443922050834936,5.0,2.0,remedy_supported,5.0,5.0,5.0,5.0,0,7,True,1,both
47:0,47,0,0,0.0,0.0,,4.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3704682435480826,True,0.45289539462261785,4.0,,no_remedy,,,44.0,44.0,0,7,True,1,both
49:0,49,1,0,0.0,0.0,5.0,4.0,7.0,,7.0,,8.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.5101891569482013,True,0.6,4.0,8.0,no_remedy,,,44.0,44.0,0,7,True,1,both
50:0,50,3,0,0.0,3.0,0.0,8.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.3871363180507408,True,0.41443922050834936,8.0,2.0,no_remedy,,,44.0,44.0,0,7,True,1,both
51:0,51,1,0,0.0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.9660581770635661,True,0.6,5.0,,remedy_supported,5.0,5.0,5.0,5.0,0,7,True,1,both
52:0,52,5,0,0.0,0.0,5.0,4.0,7.0,,7.0,,8.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.41937226422080043,True,0.531715675591056,4.0,8.0,no_remedy,,,44.0,44.0,0,7,True,1,both
53:0,53,0,0,0.0,0.0,5.0,4.0,7.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.4093132140296234,True,0.45289539462261785,4.0,7.0,no_remedy,,,44.0,44.0,0,7,True,1,both
54:0,54,2,0,0.0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.8485056828020701,True,0.4618382328751127,6.0,,remedy_supported,6.0,6.0,6.0,6.0,0,7,True,1,both
55:0,55,0,0,0.0,0.0,0.0,5.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d+e,closed_unresolved,0.4987001313544383,True,0.45289539462261785,5.0,2.0,no_remedy,,,44.0,44.0,0,7,True,1,both
58:0,58,2,0,0.0,0.0,,5.0,,,,6.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7336599551359384,True,0.4618382328751127,6.0,,remedy_supported,6.0,,44.0,44.0,0,7,True,1,both
60:0,60,4,0,0.0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.3403741838550308,True,0.539111476402864,6.0,,remedy_supported,6.0,6.0,6.0,6.0,0,7,True,1,both
61:0,61,5,0,0.0,0.0,,5.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7629613159795212,True,0.531715675591056,5.0,,no_remedy,,,44.0,44.0,0,7,True,1,both
62:0,62,4,0,0.0,0.0,5.0,5.0,7.0,,7.0,6.0,8.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.29559414536426376,True,0.539111476402864,6.0,8.0,remedy_supported,6.0,,44.0,44.0,0,7,True,1,both
64:0,64,1,0,0.0,3.0,0.0,8.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.4968060312839109,True,0.6,8.0,2.0,no_remedy,,,44.0,44.0,0,7,True,1,both
65:0,65,4,0,0.0,0.0,6.0,5.0,8.0,,8.0,,9.0,closed_unresolved,successful,9.0,e,1.0,d,resolved,0.3843625416026982,True,0.539111476402864,5.0,9.0,no_remedy,,9.0,9.0,9.0,0,7,True,1,both
66:0,66,0,0,0.0,0.0,6.0,5.0,8.0,,8.0,,9.0,closed_unresolved,successful,9.0,e,1.0,d,resolved,0.329620866708168,True,0.45289539462261785,5.0,9.0,no_remedy,,9.0,9.0,9.0,0,7,True,1,both
68:0,68,3,0,0.0,3.0,0.0,8.0,2.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.4225998964696054,True,0.41443922050834936,8.0,2.0,no_remedy,,,44.0,44.0,0,7,True,1,both
70:0,70,5,0,0.0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.21321700367579446,True,0.531715675591056,6.0,,remedy_supported,6.0,6.0,6.0,6.0,0,7,True,1,both
71:0,71,5,0,0.0,0.0,0.0,5.0,3.0,,3.0,6.0,4.0,successful,closed_unresolved,6.0,d,1.0,d+e,resolved,0.5518985418777416,True,0.531715675591056,6.0,4.0,remedy_supported,6.0,6.0,6.0,6.0,0,7,True,1,both
72:0,72,5,0,0.0,0.0,6.0,5.0,8.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.8606534865666196,True,0.531715675591056,5.0,8.0,no_remedy,,,44.0,44.0,0,7,True,1,both
73:0,73,3,0,0.0,0.0,6.0,5.0,,,,6.0,,successful,cancelled_by_resolution,6.0,d,1.0,d,resolved,0.24933320122391686,True,0.41443922050834936,6.0,6.0,remedy_supported,6.0,6.0,6.0,6.0,0,7,True,1,both
75:0,75,1,0,0.0,0.0,6.0,6.0,8.0,,8.0,,9.0,closed_unresolved,successful,9.0,e,1.0,d,resolved,0.7972761571197649,True,0.6,6.0,9.0,no_remedy,,9.0,9.0,9.0,0,7,True,1,both
77:0,77,5,0,0.0,4.0,0.0,8.0,3.0,,,9.0,,successful,closed_unresolved,9.0,d,1.0,e,resolved,0.48993286578810713,True,0.531715675591056,9.0,3.0,remedy_supported,9.0,9.0,9.0,9.0,0,7,True,1,both
78:0,78,1,0,0.0,0.0,7.0,6.0,9.0,,9.0,,10.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.7147657089411243,True,0.6,6.0,10.0,no_remedy,,,44.0,44.0,0,7,True,1,both
81:0,81,3,0,0.0,0.0,,6.0,,,,7.0,,successful,unused,7.0,d,1.0,d,resolved,0.9556843487052746,True,0.41443922050834936,7.0,,remedy_supported,7.0,7.0,7.0,7.0,0,7,True,1,both
82:0,82,4,0,0.0,0.0,3.0,6.0,5.0,,,7.0,,successful,closed_unresolved,7.0,d,1.0,d,resolved,0.3629719787987262,True,0.539111476402864,7.0,5.0,remedy_supported,7.0,7.0,7.0,7.0,0,7,True,1,both
83:0,83,5,0,0.0,0.0,,6.0,,,,7.0,,successful,unused,7.0,d,1.0,d,resolved,0.668572423884491,True,0.531715675591056,7.0,,remedy_supported,7.0,7.0,7.0,7.0,0,7,True,1,both
84:0,84,1,0,0.0,0.0,,6.0,,,,7.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9839903278402986,True,0.6,7.0,,remedy_supported,7.0,,44.0,44.0,0,7,True,1,both
85:0,85,1,0,0.0,4.0,0.0,8.0,3.0,,,,,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.5869206056472636,True,0.6,8.0,3.0,no_remedy,,,44.0,44.0,0,7,True,1,both
88:0,88,0,0,0.0,0.0,7.0,6.0,9.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.2250094097152685,True,0.45289539462261785,6.0,9.0,no_remedy,,,44.0,44.0,0,7,True,1,both
89:0,89,3,0,0.0,0.0,7.0,6.0,9.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.6070927922824123,True,0.41443922050834936,6.0,9.0,no_remedy,,,44.0,44.0,0,7,True,1,both
90:0,90,4,0,0.0,0.0,8.0,6.0,10.0,,10.0,7.0,11.0,closed_unresolved,successful,11.0,e,1.0,d,resolved,0.3545139069017528,True,0.539111476402864,7.0,11.0,remedy_supported,7.0,11.0,11.0,11.0,0,7,True,1,both
91:0,91,2,0,0.0,0.0,4.0,6.0,6.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.954901387554649,True,0.4618382328751127,6.0,6.0,no_remedy,,,44.0,44.0,0,7,True,1,both
92:0,92,0,0,0.0,0.0,,6.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.2541067179119327,True,0.45289539462261785,6.0,,no_remedy,,,44.0,44.0,0,7,True,1,both
93:0,93,2,0,0.0,0.0,0.0,,3.0,,3.0,,4.0,cancelled_by_resolution,successful,4.0,e,1.0,d+e,resolved,0.8793413160234567,True,0.4618382328751127,4.0,4.0,,,4.0,4.0,4.0,0,7,True,1,both
94:0,94,5,0,0.0,0.0,0.0,6.0,3.0,,3.0,7.0,4.0,successful,closed_unresolved,7.0,d,1.0,d+e,resolved,0.28887359599100937,True,0.531715675591056,7.0,4.0,remedy_supported,7.0,7.0,7.0,7.0,0,7,True,1,both
95:0,95,5,0,0.0,4.0,0.0,8.0,3.0,,,9.0,,successful,closed_unresolved,9.0,d,1.0,e,resolved,0.7909304631146323,True,0.531715675591056,9.0,3.0,remedy_supported,9.0,9.0,9.0,9.0,0,7,True,1,both
96:0,96,4,0,0.0,0.0,4.0,7.0,6.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.2524869635764819,True,0.539111476402864,7.0,6.0,no_remedy,,,44.0,44.0,0,7,True,1,both
98:0,98,1,0,0.0,0.0,,7.0,,,,8.0,,successful,unused,8.0,d,1.0,d,resolved,0.6673864366129365,True,0.6,8.0,,remedy_supported,8.0,8.0,8.0,8.0,0,7,True,1,both
100:0,100,0,0,0.0,0.0,0.0,7.0,3.0,,3.0,8.0,4.0,successful,closed_unresolved,8.0,d,1.0,d+e,resolved,0.6617897778493727,True,0.45289539462261785,8.0,4.0,remedy_supported,8.0,8.0,8.0,8.0,0,7,True,1,both
101:0,101,0,0,0.0,0.0,,7.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4004526619305835,True,0.45289539462261785,7.0,,no_remedy,,,44.0,44.0,0,7,True,1,both
102:0,102,2,0,0.0,0.0,0.0,7.0,3.0,,,8.0,,successful,closed_unresolved,8.0,d,1.0,d+e,resolved,0.5539582690831254,True,0.4618382328751127,8.0,3.0,remedy_supported,8.0,8.0,8.0,8.0,0,7,True,1,both
104:0,104,1,0,0.0,0.0,8.0,7.0,10.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3645339190580112,True,0.6,7.0,10.0,no_remedy,,,44.0,44.0,0,7,True,1,both
106:0,106,4,0,0.0,5.0,0.0,8.0,3.0,,3.0,,4.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.5568205088389147,True,0.539111476402864,8.0,4.0,no_remedy,,,44.0,44.0,0,7,True,1,both
107:0,107,4,0,0.0,4.0,0.0,8.0,3.0,,,9.0,,successful,closed_unresolved,9.0,d,1.0,e,resolved,0.4045338005698823,True,0.539111476402864,9.0,3.0,remedy_supported,9.0,9.0,9.0,9.0,0,7,True,1,both
108:0,108,3,0,0.0,0.0,4.0,7.0,6.0,,6.0,8.0,7.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.8493873817358413,True,0.41443922050834936,8.0,7.0,remedy_supported,8.0,,44.0,44.0,0,7,True,1,both
109:0,109,1,0,0.0,4.0,0.0,8.0,3.0,,3.0,,4.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.39217160547312296,True,0.6,8.0,4.0,no_remedy,,,44.0,44.0,0,7,True,1,both
110:0,110,1,0,0.0,0.0,4.0,7.0,6.0,,6.0,,7.0,closed_unresolved,successful,7.0,e,1.0,d,resolved,0.7268789750106646,True,0.6,7.0,7.0,no_remedy,,7.0,7.0,7.0,0,7,True,1,both
111:0,111,0,0,0.0,0.0,11.0,7.0,13.0,,13.0,,14.0,closed_unresolved,successful,14.0,e,1.0,d,resolved,0.6329904814218084,True,0.45289539462261785,7.0,14.0,no_remedy,,14.0,14.0,14.0,0,7,True,1,both
113:0,113,2,0,0.0,0.0,8.0,7.0,10.0,,10.0,,11.0,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.4580871938225641,True,0.4618382328751127,7.0,11.0,no_remedy,,,44.0,44.0,0,7,True,1,both
115:0,115,4,0,0.0,0.0,9.0,7.0,11.0,,,8.0,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.3818210210209165,True,0.539111476402864,8.0,11.0,remedy_supported,8.0,,44.0,44.0,0,7,True,1,both
117:0,117,0,0,0.0,0.0,8.0,7.0,10.0,,,,,closed_unresolved,closed_unresolved,,,0.0,d,closed_unresolved,0.9091494326406835,True,0.45289539462261785,7.0,10.0,no_remedy,,,44.0,44.0,0,7,True,1,both
118:0,118,5,0,0.0,5.0,0.0,8.0,3.0,,3.0,,4.0,closed_unresolved,closed_unresolved,,,0.0,e,closed_unresolved,0.7880476030256911,True,0.531715675591056,8.0,4.0,no_remedy,,,44.0,44.0,0,7,True,1,both
1:0,1,1,0,0.0,0.0,,2.0,,,,3.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6089112227427,True,0.6,3.0,,remedy_supported,3.0,,44.0,44.0,0,8,False,6,domestic_only
5:0,5,0,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.904666483853948,True,0.5400192757424396,2.0,,no_remedy,,,44.0,44.0,5,8,False,6,domestic_only
6:0,6,5,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.2912352538541385,True,0.4046480530839883,3.0,,remedy_supported,3.0,3.0,3.0,3.0,2,8,False,6,domestic_only
9:0,9,1,0,0.0,0.0,,2.0,,,,3.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4138919045284671,True,0.6,3.0,,remedy_supported,3.0,,44.0,44.0,0,8,False,6,domestic_only
10:0,10,3,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8107279275110593,True,0.4463873497952859,2.0,,no_remedy,,,44.0,44.0,3,8,False,6,domestic_only
11:0,11,5,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9402792895343355,True,0.4046480530839883,2.0,,no_remedy,,,44.0,44.0,2,8,False,6,domestic_only
12:0,12,4,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.2234562552894052,True,0.5593429267840302,3.0,,remedy_supported,3.0,3.0,3.0,3.0,1,8,False,6,domestic_only
13:0,13,4,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.46682913485235833,True,0.5593429267840302,2.0,,no_remedy,,,44.0,44.0,1,8,False,6,domestic_only
14:0,14,5,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.3963606430294542,True,0.4046480530839883,3.0,,remedy_supported,3.0,3.0,3.0,3.0,2,8,False,6,domestic_only
15:0,15,5,0,0.0,0.0,,2.0,,,,3.0,,successful,unused,3.0,d,1.0,d,resolved,0.6860218074456768,True,0.4046480530839883,3.0,,remedy_supported,3.0,3.0,3.0,3.0,2,8,False,6,domestic_only
18:0,18,1,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.28946718381769776,True,0.6,2.0,,no_remedy,,,44.0,44.0,0,8,False,6,domestic_only
20:0,20,4,0,0.0,0.0,,2.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.919865385488605,True,0.5593429267840302,2.0,,no_remedy,,,44.0,44.0,1,8,False,6,domestic_only
21:0,21,2,0,0.0,0.0,,3.0,,,,4.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.45537574138182024,True,0.449602394594256,4.0,,remedy_supported,4.0,,44.0,44.0,4,8,False,6,domestic_only
23:0,23,5,0,0.0,0.0,,3.0,,,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.829974410522299,True,0.4046480530839883,4.0,,remedy_supported,4.0,4.0,4.0,4.0,2,8,False,6,domestic_only
24:0,24,5,0,0.0,0.0,,3.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.9146060150508599,True,0.4046480530839883,3.0,,no_remedy,,,44.0,44.0,2,8,False,6,domestic_only
26:0,26,1,0,0.0,0.0,,3.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.2725886547265418,True,0.6,3.0,,no_remedy,,,44.0,44.0,0,8,False,6,domestic_only
29:0,29,5,0,0.0,0.0,,3.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7425322414678162,True,0.4046480530839883,3.0,,no_remedy,,,44.0,44.0,2,8,False,6,domestic_only
30:0,30,3,0,0.0,0.0,,3.0,,,,4.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.8894816071664611,True,0.4463873497952859,4.0,,remedy_supported,4.0,,44.0,44.0,3,8,False,6,domestic_only
31:0,31,0,0,0.0,0.0,,3.0,,,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.27672690321210713,True,0.5400192757424396,4.0,,remedy_supported,4.0,4.0,4.0,4.0,5,8,False,6,domestic_only
32:0,32,5,0,0.0,0.0,,3.0,,,,4.0,,successful,unused,4.0,d,1.0,d,resolved,0.8888091099045761,True,0.4046480530839883,4.0,,remedy_supported,4.0,4.0,4.0,4.0,2,8,False,6,domestic_only
33:0,33,3,0,0.0,0.0,,3.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.4533965545653653,True,0.4463873497952859,3.0,,no_remedy,,,44.0,44.0,3,8,False,6,domestic_only
35:0,35,2,0,0.0,0.0,,3.0,,,,4.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6763492859050528,True,0.449602394594256,4.0,,remedy_supported,4.0,,44.0,44.0,4,8,False,6,domestic_only
37:0,37,3,0,0.0,0.0,,3.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.5284543150667718,True,0.4463873497952859,3.0,,no_remedy,,,44.0,44.0,3,8,False,6,domestic_only
39:0,39,0,0,0.0,0.0,,3.0,,,,4.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.32233007161364857,True,0.5400192757424396,4.0,,remedy_supported,4.0,,44.0,44.0,5,8,False,6,domestic_only
41:0,41,3,0,0.0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.9199976437280464,True,0.4463873497952859,5.0,,remedy_supported,5.0,5.0,5.0,5.0,3,8,False,6,domestic_only
42:0,42,4,0,0.0,0.0,,4.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.25402351823252733,True,0.5593429267840302,4.0,,no_remedy,,,44.0,44.0,1,8,False,6,domestic_only
43:0,43,0,0,0.0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.9985975784920071,True,0.5400192757424396,5.0,,remedy_supported,5.0,5.0,5.0,5.0,5,8,False,6,domestic_only
48:0,48,3,0,0.0,0.0,,4.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.21733366852183444,True,0.4463873497952859,4.0,,no_remedy,,,44.0,44.0,3,8,False,6,domestic_only
49:0,49,4,0,0.0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.7385987617221286,True,0.5593429267840302,5.0,,remedy_supported,5.0,5.0,5.0,5.0,1,8,False,6,domestic_only
52:0,52,2,0,0.0,0.0,,4.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6271089823183689,True,0.449602394594256,4.0,,no_remedy,,,44.0,44.0,4,8,False,6,domestic_only
54:0,54,3,0,0.0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.8554950324286141,True,0.4463873497952859,5.0,,remedy_supported,5.0,5.0,5.0,5.0,3,8,False,6,domestic_only
55:0,55,5,0,0.0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.729600322093813,True,0.4046480530839883,5.0,,remedy_supported,5.0,5.0,5.0,5.0,2,8,False,6,domestic_only
56:0,56,1,0,0.0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.6226626889662579,True,0.6,5.0,,remedy_supported,5.0,5.0,5.0,5.0,0,8,False,6,domestic_only
57:0,57,3,0,0.0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.9334663000958463,True,0.4463873497952859,5.0,,remedy_supported,5.0,5.0,5.0,5.0,3,8,False,6,domestic_only
60:0,60,5,0,0.0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.811692728659831,True,0.4046480530839883,5.0,,remedy_supported,5.0,5.0,5.0,5.0,2,8,False,6,domestic_only
61:0,61,0,0,0.0,0.0,,4.0,,,,5.0,,successful,unused,5.0,d,1.0,d,resolved,0.8885626034271155,True,0.5400192757424396,5.0,,remedy_supported,5.0,5.0,5.0,5.0,5,8,False,6,domestic_only
65:0,65,0,0,0.0,0.0,,5.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.7419406420853412,True,0.5400192757424396,5.0,,no_remedy,,,44.0,44.0,5,8,False,6,domestic_only
66:0,66,1,0,0.0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.8456121016656699,True,0.6,6.0,,remedy_supported,6.0,6.0,6.0,6.0,0,8,False,6,domestic_only
70:0,70,1,0,0.0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.8596668283353865,True,0.6,6.0,,remedy_supported,6.0,6.0,6.0,6.0,0,8,False,6,domestic_only
71:0,71,0,0,0.0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.9112251813739414,True,0.5400192757424396,6.0,,remedy_supported,6.0,6.0,6.0,6.0,5,8,False,6,domestic_only
73:0,73,1,0,0.0,0.0,,5.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.5257578767097657,True,0.6,5.0,,no_remedy,,,44.0,44.0,0,8,False,6,domestic_only
74:0,74,1,0,0.0,0.0,,5.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.958006550180138,True,0.6,5.0,,no_remedy,,,44.0,44.0,0,8,False,6,domestic_only
75:0,75,2,0,0.0,0.0,,5.0,,,,6.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3330796205697862,True,0.449602394594256,6.0,,remedy_supported,6.0,,44.0,44.0,4,8,False,6,domestic_only
76:0,76,4,0,0.0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.8555632676569258,True,0.5593429267840302,6.0,,remedy_supported,6.0,6.0,6.0,6.0,1,8,False,6,domestic_only
77:0,77,4,0,0.0,0.0,,5.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.833412648333735,True,0.5593429267840302,5.0,,no_remedy,,,44.0,44.0,1,8,False,6,domestic_only
80:0,80,3,0,0.0,0.0,,5.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.2209871424379875,True,0.4463873497952859,5.0,,no_remedy,,,44.0,44.0,3,8,False,6,domestic_only
81:0,81,3,0,0.0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.2142284087671915,True,0.4463873497952859,6.0,,remedy_supported,6.0,6.0,6.0,6.0,3,8,False,6,domestic_only
82:0,82,0,0,0.0,0.0,,5.0,,,,6.0,,successful,unused,6.0,d,1.0,d,resolved,0.21974006908077195,True,0.5400192757424396,6.0,,remedy_supported,6.0,6.0,6.0,6.0,5,8,False,6,domestic_only
83:0,83,2,0,0.0,0.0,,6.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.897118151421918,True,0.449602394594256,6.0,,no_remedy,,,44.0,44.0,4,8,False,6,domestic_only
84:0,84,1,0,0.0,0.0,,6.0,,,,7.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.46383421658579754,True,0.6,7.0,,remedy_supported,7.0,,44.0,44.0,0,8,False,6,domestic_only
85:0,85,5,0,0.0,0.0,,6.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.6341707105229692,True,0.4046480530839883,6.0,,no_remedy,,,44.0,44.0,2,8,False,6,domestic_only
86:0,86,5,0,0.0,0.0,,6.0,,,,7.0,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.21420975556015698,True,0.4046480530839883,7.0,,remedy_supported,7.0,,44.0,44.0,2,8,False,6,domestic_only
88:0,88,0,0,0.0,0.0,,6.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.44788858597485093,True,0.5400192757424396,6.0,,no_remedy,,,44.0,44.0,5,8,False,6,domestic_only
89:0,89,1,0,0.0,0.0,,6.0,,,,7.0,,successful,unused,7.0,d,1.0,d,resolved,0.20949168269803914,True,0.6,7.0,,remedy_supported,7.0,7.0,7.0,7.0,0,8,False,6,domestic_only
90:0,90,2,0,0.0,0.0,,6.0,,,,,,closed_unresolved,unused,,,0.0,d,closed_unresolved,0.3300495340383397,True,0.449602394594256,6.0,,no_remedy,,,44.0,44.0,4,8,False,6,domestic_only
91:0,91,4,0,0.0,0.0,,6.0,,,,7.0,,successful,unused,7.0,d,1.0,d,resolved,0.30897286162383575,True,0.5593429267840302,7.0,,remedy_supported,7.0,7.0,7.0,7.0,1,8,False,6,domestic_only
92:0,92,1,0,0.0,0.0,,6.0,,,,7.0,,successful,unused,7.0,d,1.0,d,resolved,0.970339781108432,True,0.6,7.0,,remedy_supported,7.0,7.0,7.0,7.0,0,8,False,6,domestic_only
93:0,93,3,0,0.0,0.0,,6.0,,,,7.0,,successful,unused,7.0,d,1.0,d,resolved,0.6239155683014503,True,0.4463873497952859,7.0,,remedy_supported,7.0,7.0,7.0,7.0,3,8,False,6,domestic_only
