employee,firm,incident_eligible,reachable,merit,belief_d,belief_e,cost_d,cost_e,incident_cohort,scheduled_incident,preparation_rounds
41,3,False,True,0.6854930867344795,0.6940931751037731,0.23449582007713582,0.4732182050716581,0.37302841746312787,3,-1,0
42,4,True,True,0.5206669081530922,0.5815746493370327,0.23227243320834703,0.40442970387189087,0.30414122061169285,0,0,2
43,5,False,False,0.6060003569396348,0.3184415768214601,0.25984907753045133,0.36064218015143756,0.3042002001085299,4,-1,2
44,0,False,False,0.5498198102043366,0.5692019598085596,0.7557046765388452,0.2651128099507377,0.20260439205640648,5,-1,3
45,5,False,True,0.7138561104398315,0.7132346320869971,0.2575110246424587,0.19471522774197375,0.4154819072950182,0,-1,0
46,5,True,True,0.3891262349051305,0.5174554683496584,0.2351376774547832,0.41273715513004394,0.22512336669733937,1,6,2
47,3,True,True,0.8417602677675879,0.519946156673641,0.37419668178960197,0.31500324138242997,0.4161261158720727,6,36,0
48,1,True,True,0.8368847967177435,0.5263539511046209,0.7123213295657465,0.27924154041026444,0.20822602602930837,4,24,3
49,5,False,True,0.8133449844649778,0.5900732764015575,0.6624691719218518,0.5096232982372281,0.3058865087172278,2,-1,1
50,3,True,True,0.4691160105739046,0.5960075660089996,0.33208155967941855,0.3193856963804909,0.5393530770923318,4,24,3
51,1,False,False,0.7951911177493234,0.788381986933981,0.39755880445671665,0.3025851234047073,0.2074462181839312,3,-1,2
52,2,False,True,0.5215390659542762,0.725539697279864,0.42636630829311317,0.3418728194577089,0.41131234402022576,4,-1,1
53,2,True,True,0.9737918633439193,0.6510344250488437,0.6489109961840589,0.442615074077926,0.37169989219019783,4,24,2
54,4,True,True,0.8851786134215318,0.7511227556231685,0.6102581321196503,0.3177575001540664,0.2350098984957069,2,12,3
55,1,True,True,0.9284412129178004,0.4575149512346959,0.5774854911041873,0.33125818427726633,0.2537904938493957,0,0,1
56,2,False,True,0.8630095014186128,0.4261156304256359,0.47856053141067956,0.47344258845832077,0.2148176385196435,2,-1,1
57,4,True,False,0.9716238885004167,0.27034023176218397,0.24647266114050143,0.4166880343582349,0.3952081649726144,3,18,2
58,3,True,True,0.6796322940173094,0.7287979765855004,0.3168892329481223,0.27499492845263007,0.3024590201666094,0,0,1
59,5,True,True,0.3200681415256143,0.6836481830001345,0.7644130575124075,0.22638704410428248,0.31853091580389703,6,36,0
60,0,False,True,0.7226305051128377,0.6267509408485492,0.37097660168277335,0.4375592443792182,0.3039798344113163,2,-1,0
61,3,True,True,0.6937211515675494,0.5707328724802849,0.6121900608638835,0.22296673396851155,0.49449744519418953,7,42,0
62,0,True,True,0.77846346196991,0.5308201825849352,0.2331854303146843,0.21965206887504612,0.3480642418874855,0,0,2
63,4,False,True,0.9386455538641496,0.6277883122317096,0.6484274971837581,0.44915114503933223,0.44775665119445257,0,-1,0
64,2,False,True,0.5790884445629346,0.7573159791569402,0.5006966189609612,0.23897145658846938,0.2293788461841418,6,-1,1
65,1,False,True,0.7644561328321231,0.33511920750928936,0.45441060598127037,0.5183444620117326,0.3243836581876185,4,-1,0
66,5,True,True,0.6496361069168813,0.5735681254785044,0.20892059648429345,0.422429992018157,0.3228927757615565,6,36,1
67,1,True,True,0.849971468963334,0.7679363762476603,0.5764448547902907,0.26223956594354747,0.3384831134071545,6,36,3
68,0,True,True,0.41322075009759796,0.7709627601582547,0.5090116458102754,0.4539475571992294,0.3982374273318629,6,36,0
69,0,True,True,0.2928181888461059,0.3174003294421141,0.43043789121808484,0.2959608580813872,0.35309000502146193,5,30,3
70,1,False,True,0.6372296259350786,0.588963658882298,0.47778854071671967,0.30255601286191963,0.2629863926512426,5,-1,3
71,1,False,True,0.45863050053836085,0.412982946809919,0.41770293456305113,0.2716632574372555,0.4245302596051919,5,-1,1
72,1,False,True,0.630506900608029,0.3039570775680623,0.49117068755897153,0.4401147182141744,0.3180298331943711,1,-1,1
73,5,False,True,0.47105950874058894,0.23783978181837861,0.3597289275627028,0.2316780984513768,0.4679609617918863,3,-1,1
74,4,True,True,0.8132796267732176,0.507466193077916,0.22882871158824963,0.3442450389789883,0.31048236351044095,3,18,1
75,2,False,True,0.9065246905059865,0.384227870324381,0.37936281299527097,0.32190764647351355,0.31092373769837145,3,-1,3
76,1,True,True,0.544783234623755,0.7278912674400764,0.7128725717363582,0.2602043084144893,0.5165240144272327,0,0,2
77,0,True,True,0.3232596540277535,0.4916652746904324,0.6219717754372014,0.4039840899880266,0.35684046401938185,7,42,0
78,4,True,False,0.35891540141045275,0.551306068596942,0.6789249938309441,0.5148412248057007,0.5090251641773074,7,42,3
79,4,True,True,0.6650539493166403,0.2900515382908092,0.3688088003362419,0.2867650911792074,0.35764112048745567,4,24,3
80,4,False,True,0.5082019842019251,0.2644746495961519,0.3027309250843616,0.2307479856722184,0.3595030028624779,4,-1,1
81,2,False,True,0.9648737426631744,0.20547546482437223,0.4229832467219834,0.4442454045942155,0.26822202553488494,1,-1,1
82,5,True,True,0.49594945321450395,0.42329706706597825,0.22737092523099506,0.30891913962821405,0.369595742484816,1,6,2
83,0,True,True,0.8169579374413223,0.7675079590330014,0.3247875840090918,0.28587911950702344,0.42855304175672737,6,36,3
84,3,True,True,0.22932519955191122,0.6953923692276065,0.42302857952677253,0.2835811834052139,0.3167006876235246,5,30,2
85,5,False,True,0.5284809253479833,0.4454771782076072,0.3848967267849148,0.46333500093495705,0.26396432220433225,5,-1,0
86,1,True,True,0.9597185618280852,0.310255512993768,0.7036613968048913,0.3993248566365315,0.24164672304072435,2,12,2
87,0,True,True,0.26218004152940866,0.626302853337449,0.30842208455731873,0.2433576599195164,0.4207881068405621,3,18,3
88,0,True,True,0.7137402053372197,0.22699656335892954,0.4339584147888384,0.4759130462045756,0.44768150475034885,4,24,1
89,5,True,False,0.4952361511130273,0.48038674798981557,0.5082766162144217,0.34050088061856904,0.3575775432731887,3,18,3
90,0,False,True,0.8655708694126472,0.34975866661756383,0.6312072842505586,0.30139430016025764,0.370684125766053,6,-1,1
91,3,False,True,0.65446255352343,0.6379971377606792,0.23053392263851216,0.3677230007196661,0.3071490614541205,6,-1,2
92,1,True,True,0.42494295992882947,0.5080096174963158,0.38515193015353116,0.4630318160249042,0.2302117956132523,7,42,1
93,3,True,True,0.9693007223167571,0.32374420301563095,0.4906157359118871,0.3637899963233724,0.49697316828157495,4,24,0
94,3,True,False,0.5376252371718311,0.2637070086392537,0.5767051272350571,0.2616110962465375,0.4629196420408547,3,18,0
95,0,True,True,0.5067201597835275,0.23538061248263192,0.2733800246189298,0.45566876453529925,0.31813651927789505,1,6,1
96,1,True,True,0.9102605940570492,0.544175683438299,0.6293298061894989,0.42276012948908054,0.5318504197158498,1,6,1
97,3,True,True,0.6159449819107115,0.31952925458877096,0.5993719833286713,0.36269296029393283,0.23248587963349104,4,24,3
98,1,False,True,0.5824440473751444,0.33792483484953784,0.5966646735405041,0.4325578930511197,0.3618509070598001,1,-1,1
99,5,False,False,0.8670478766368805,0.7556917566450874,0.6807412489295002,0.2992653174968968,0.45627725824188015,5,-1,1
100,0,True,False,0.27749433880172836,0.6744087688403828,0.29030114751069164,0.44254660697815357,0.4224192797677874,7,42,2
101,2,True,True,0.27236421648270515,0.7015815953158333,0.4732736835763851,0.2189116303477082,0.4122044844982772,4,24,0
102,4,True,False,0.9033355307014705,0.5257130117572961,0.6091195365216056,0.40815562468202016,0.4002322805574192,5,30,1
103,2,True,True,0.8424656202399652,0.7013340584825343,0.46381004191287545,0.3155696057154639,0.31416089436182065,0,0,1
104,0,False,True,0.8750381877011937,0.7060901678330813,0.45457755315631687,0.48047832045539113,0.4744102745740605,0,-1,2
105,2,False,True,0.49938777146230157,0.7270771250401618,0.5693315675532212,0.28449501486503387,0.5136079480383726,1,-1,3
106,2,True,False,0.41928840138456647,0.44888903702598015,0.27050053689075265,0.5249204281767075,0.3267118487965804,6,36,2
107,2,True,False,0.8612830384861387,0.2729552866978575,0.3602509043392173,0.41614036286254824,0.4545203423094783,3,18,2
108,3,True,True,0.22099467565817488,0.35572902033027753,0.5585858136843243,0.48613832339246893,0.4164079631932665,0,0,1
109,3,True,True,0.8508497976451543,0.3637435466685008,0.5080717336323999,0.20814840062110535,0.538033650224451,2,12,3
110,1,True,False,0.5941400530441188,0.6893463985774178,0.43363043451206085,0.42732999305862146,0.19811366751001144,3,18,0
111,4,False,True,0.3292212876181656,0.2852838871972354,0.20893945059388075,0.3485657828752879,0.5135770498848997,3,-1,3
112,3,True,False,0.3914871717849809,0.2626195558474761,0.28540965535272256,0.26705298273173056,0.2434052839921179,7,42,1
113,5,True,True,0.6091512180970545,0.5924914639605965,0.22624561894530365,0.2518172979130127,0.3323719227430758,0,0,3
114,2,True,True,0.3349625170012798,0.27519872472770845,0.2662753144224969,0.20944188031667793,0.3517613567364971,7,42,1
115,4,False,True,0.8126004400198201,0.30738263154853573,0.19393029068577833,0.18863341819998897,0.35353371808164435,3,-1,1
116,2,False,True,0.7396914258425151,0.6368749771957245,0.4797601485469254,0.5241069463280403,0.22178444836031702,0,-1,3
117,1,True,True,0.6172750821936452,0.7725694518870738,0.5462544645848304,0.26697724328434663,0.2881686312409387,2,12,3
118,1,True,True,0.9005845274844224,0.6375871773338737,0.2986818399503788,0.44318619173714213,0.3893772517670757,7,42,0
119,4,False,True,0.6649970769116464,0.5935761199423645,0.5489837168977632,0.2651173589514009,0.42491161088421975,4,-1,1
120,0,True,False,0.6690268801565683,0.759163703067264,0.3754962022302436,0.2437564068467196,0.47080721042294243,7,42,3
121,0,False,True,0.9049136147839263,0.2392058175235655,0.22088077582551757,0.2901832871470907,0.25231612308452245,2,-1,2
122,0,True,True,0.309328361227734,0.4635787531968371,0.24744623982210512,0.3663320623418782,0.4128904306463519,0,0,0
123,5,False,True,0.570515693585022,0.6176658182432007,0.252117903037833,0.2598919648492167,0.46023669881613155,7,-1,3
124,3,True,True,0.9474850822505292,0.7143263660250061,0.7237800823536895,0.344984045699324,0.5283915050598181,6,36,1
125,3,True,True,0.8935224508662596,0.33640190342749543,0.49820659672540646,0.3904287883721488,0.47706342322825884,0,0,3
126,1,True,True,0.5789140871485761,0.37921000468567934,0.7750319384665738,0.21815783759907623,0.48508364547370486,7,42,2
127,4,True,True,0.8188890772965436,0.5374705503300068,0.25290151827080815,0.39990780731455006,0.18586828347171852,5,30,1
128,2,True,True,0.7625083619950204,0.7685770991976546,0.2303076525957629,0.4058155108912384,0.37951869698331525,5,30,0
129,0,False,True,0.5771032010799858,0.2689944336644173,0.7015285862459917,0.3775376078101657,0.23017360784575602,4,-1,0
130,5,True,True,0.22489185454170935,0.7279763863511954,0.5965894064497096,0.5076591668982281,0.21288731624482363,6,36,2
131,5,True,True,0.9973810806458232,0.3563602311849474,0.5871447970231283,0.455828311396988,0.46674073421419293,2,12,2
132,4,False,True,0.4267660559742442,0.6984115495063238,0.4315528026956182,0.24919972773558172,0.5006973110296764,6,-1,1
133,1,False,True,0.6215675555207376,0.7148598127784529,0.2409596968437922,0.20379634967298385,0.21106327716692672,5,-1,0
134,2,False,True,0.7556113912963418,0.6273898662575028,0.4554405481288816,0.30705925558174263,0.3629079041442754,5,-1,2
135,0,True,False,0.2468637276420685,0.4366730319091619,0.7621463672265759,0.38973739042496497,0.38515885545891354,4,24,1
136,4,True,True,0.47127513041529295,0.7501679528580865,0.6211310014503404,0.5068769212400213,0.26065306221170237,2,12,1
137,3,True,True,0.48363075790668913,0.23142394825061224,0.3928009614207508,0.25280995091743186,0.46237528089737623,1,6,1
138,4,False,True,0.704568453447155,0.52740597263782,0.5607405538535354,0.38954952687008326,0.5394206905240851,4,-1,0
139,5,False,True,0.49623545118500156,0.7360914025958567,0.4317678936293342,0.2376585822585938,0.37464519536290153,1,-1,3
140,4,True,True,0.9500836652112532,0.3540029840183864,0.7080101940254262,0.4015455401453923,0.5006838362376831,1,6,3
141,3,True,True,0.6363027851073777,0.35177503890230116,0.2782869255421434,0.2099250838679603,0.417686323593519,2,12,3
142,4,False,True,0.7448866442090798,0.2755709038073616,0.60811493364146,0.2609917718950641,0.19199362913814597,6,-1,2
143,3,True,True,0.7597066295311998,0.5226958892167235,0.24838345990718685,0.5331104774101256,0.22214356211897981,7,42,3
144,2,False,True,0.6522905496636167,0.5341907561107204,0.40617995413478014,0.519313536936349,0.20672934626351022,5,-1,3
145,3,False,True,0.9083608020204517,0.25879716517497947,0.2568145181712118,0.33149481946327775,0.26053609654743864,0,-1,3
146,1,False,False,0.30841364996210463,0.2897311282740207,0.4501111079537057,0.41496516425001034,0.3611656181083636,6,-1,2
147,3,False,True,0.4334232455316313,0.2238329572600104,0.4151876136324677,0.4178534876632061,0.41999890321710964,4,-1,2
148,0,True,True,0.2134530269218864,0.23587254216683257,0.3540124992670963,0.19993838543861145,0.42488045409540987,0,0,3
149,2,True,True,0.8551686927611841,0.2713909454604943,0.6541471651235125,0.23855479773138996,0.28531232507691384,5,30,2
150,0,False,True,0.34618839396634754,0.6198644611598125,0.6948540636456458,0.5365466481788046,0.4906789397641508,3,-1,0
151,5,True,False,0.7754225842934206,0.4147954021032416,0.5558578888574649,0.19075085148739152,0.34614538709285225,7,42,3
152,2,False,True,0.421418365108329,0.5212659895601819,0.4630426583568274,0.5306742831803718,0.33583415701998576,4,-1,0
153,3,True,True,0.3618925309249741,0.49527004045165035,0.7227862591583962,0.30795981400327976,0.4460086197403786,1,6,2
154,3,True,True,0.9115791961118416,0.6861244606395716,0.5885642396252133,0.21946865551423708,0.29408660002820286,6,36,2
155,3,False,True,0.716735669011894,0.5535391155888879,0.7682462219870536,0.26816460682288495,0.2689290642592709,2,-1,2
156,5,False,True,0.8299054940931232,0.2668489981031641,0.3153375789766372,0.3137361943301932,0.3141440705083191,3,-1,1
157,5,True,False,0.2835431020295682,0.7239477466211979,0.5805383175446286,0.24137103457710624,0.3170360941356937,3,18,3
158,2,True,True,0.8108014288775767,0.3557926781527213,0.5611174797108571,0.391979385477723,0.30250968326493494,7,42,2
159,3,True,True,0.39218587635200364,0.7820446497530293,0.7545088473815509,0.40553960680931234,0.4877240962845157,0,0,1
160,4,False,True,0.9346560825210977,0.3371426869656222,0.29104811739422287,0.22322844649346804,0.3067262533986899,6,-1,0
161,2,True,True,0.37138413573709034,0.6284841889560129,0.5691729643848509,0.18441600888534448,0.47431201984370963,3,18,3
162,5,True,True,0.21541013457894992,0.7180561825076561,0.6252525659631543,0.18321525742803552,0.2714450735420548,4,24,2
163,1,True,True,0.9704137692613084,0.49506454472903627,0.3998488872333458,0.24145048247879108,0.44703856733169145,2,12,1
164,5,True,True,0.9572656790733756,0.4114362483026438,0.2333050558785399,0.3480049084191256,0.4900940890362987,5,30,0
165,3,True,True,0.46889751029360993,0.761179219665111,0.5494797711054749,0.34104045480292877,0.20639506243786113,3,18,1
166,2,True,True,0.8984992614696814,0.6271908941318186,0.3876644563391516,0.43698962530008806,0.471712732945263,6,36,3
167,1,False,True,0.34656709126051166,0.301432286392499,0.5643438816775269,0.4600824144691678,0.2088989299853617,6,-1,2
168,0,True,True,0.3116158387464493,0.292630080354969,0.714687257737433,0.25495227580417484,0.41214610141949626,0,0,0
169,1,True,True,0.4013048735450636,0.548129083741626,0.3165174786163057,0.3939753513416215,0.4230614812744567,7,42,1
170,1,True,False,0.9307630645483995,0.5086100046936499,0.4051155287561089,0.3765498426269203,0.4457112492161741,0,0,1
171,0,True,False,0.7628508262393561,0.45285740289679016,0.5671025829152772,0.3667269897846504,0.5047525870944624,1,6,1
172,1,True,False,0.2564379592709285,0.6772496681637501,0.8000124399204316,0.30969021836550653,0.19758474143077479,0,0,0
173,2,False,False,0.43767740038237224,0.2405254548081398,0.5340659541697466,0.5302855965382994,0.26506546763731476,1,-1,3
174,3,False,False,0.3144001472768614,0.638455235951671,0.5637342568924485,0.4821035824580976,0.44267159121473904,5,-1,2
175,0,True,True,0.4812840955143757,0.3113255899969599,0.6315141838915803,0.4594792968687742,0.5349123589275376,3,18,1
176,1,True,True,0.9326632755416644,0.4992966896067701,0.7367207112421665,0.3560068329643386,0.22847429366741687,1,6,0
177,1,False,True,0.9705113153414338,0.49027560392333813,0.8080024065763214,0.18657226688786746,0.2438476997583241,3,-1,2
178,4,True,True,0.8308172709366088,0.24751995226350382,0.6128680806839006,0.3629043467281152,0.31492837744376584,0,0,0
179,0,True,True,0.38803250322340993,0.752264261305613,0.5093823631645937,0.3674906128058919,0.37563720076081825,2,12,1
180,1,True,True,0.5992177196443977,0.7584988133255084,0.7410511944966605,0.31618502609897103,0.3767686898261869,3,18,3
181,2,True,False,0.7430482022792215,0.7946355321921084,0.42162272232813014,0.47548815664047345,0.44008356479672506,2,12,1
182,1,True,True,0.30173714716498445,0.39064709963173316,0.7245626961659868,0.4078068500835423,0.3712560585508653,6,36,0
183,0,True,True,0.6051412981554674,0.6819001558109868,0.5269839731611944,0.2885677097559766,0.2969396704067655,7,42,0
184,2,True,True,0.6673718822457438,0.34884259019452324,0.2994402084407679,0.3995461318350635,0.3579535362057243,2,12,3
185,5,False,True,0.7853822236526662,0.535628304342801,0.24179755340492243,0.2919329680121632,0.2128173223350616,3,-1,3
186,3,False,True,0.3642393416910328,0.31233132758436927,0.23467293311666027,0.23864894895301483,0.5398087712994525,2,-1,2
187,3,True,True,0.6947425662725659,0.3211819069178439,0.5554585001628527,0.43454998649859716,0.39582879297696955,1,6,1
188,4,False,True,0.3907922962555035,0.43365656074400316,0.6923999915646146,0.23221964434929304,0.2049652439734426,5,-1,0
189,3,True,True,0.45356990248120477,0.39392543997621987,0.6125275587680161,0.19632613134098903,0.5209108821298298,3,18,1
190,3,True,True,0.46740227315491234,0.38184337786216815,0.21070133607559938,0.2954664170861969,0.5180401783630786,7,42,1
191,5,True,True,0.9396717497346392,0.40810139716256255,0.35412383207244086,0.19821734976587918,0.5304519274599884,2,12,0
192,1,True,False,0.32570717100213553,0.7386437690821652,0.5000678583309333,0.4627796581078636,0.2480075063501055,7,42,2
193,3,True,True,0.548728616687532,0.6171017148293696,0.6452657660816854,0.23278452221588752,0.3962698107583442,6,36,3
194,0,False,False,0.7444186152782244,0.22933840015614698,0.7010509289510775,0.2616186780373605,0.43392555775920294,1,-1,3
195,2,True,True,0.38462862337734305,0.6828249301149987,0.471756307499771,0.5089153887438467,0.47895850812228713,4,24,0
196,5,False,True,0.5410322718243057,0.3201680985350168,0.4226566076247245,0.3126822780388437,0.3025061694064652,6,-1,3
197,1,True,True,0.48785807127128183,0.43794699765431283,0.56166766570625,0.2362587730580088,0.41468994907379114,4,24,3
198,4,False,True,0.691839509271146,0.7215628145670097,0.5404526050808927,0.3151264437217183,0.3438761825396426,0,-1,2
199,2,True,True,0.35240946575968657,0.4127684488429389,0.7572765500424592,0.39994542614075107,0.4740198321502695,1,6,0
200,2,False,True,0.9339283121170963,0.20012719028927572,0.6213247995611566,0.18366097453973457,0.2493718897524744,7,-1,0
201,1,True,True,0.5888208129442721,0.2468416151391679,0.3791861288622632,0.24087326525364258,0.25185066264968126,0,0,1
202,3,True,True,0.7621952111211698,0.7207754921652623,0.21672926048736668,0.3475321344939472,0.31135769221289933,4,24,2
203,4,True,True,0.37653744317011917,0.6998933756450564,0.5135264455480919,0.4934369042825712,0.42336039374926265,3,18,1
204,0,True,True,0.9027344384797658,0.5373873626323591,0.5551261879432942,0.19645126374569893,0.2175948330614108,6,36,3
205,4,True,True,0.28022178000567055,0.43285328084793884,0.6719609006522241,0.4485974125715968,0.358212889971842,6,36,3
206,3,True,True,0.46906376896801927,0.569019483699402,0.6849054856712129,0.2537976205986105,0.47266447125017913,1,6,1
207,5,True,False,0.304284400933786,0.6384098086343788,0.4328621151935302,0.26867362286496604,0.4948290007675705,0,0,1
208,2,True,True,0.46105822339455416,0.31157911934780236,0.6719454342725899,0.4631515639095193,0.4091922376946703,3,18,1
209,0,True,True,0.3124753200187798,0.7405058612451096,0.7560969633888208,0.517646854027978,0.4968034788876256,5,30,3
210,1,True,True,0.7972243286350806,0.2067993238979164,0.7220389447621924,0.2801898542329562,0.5380076853915443,5,30,2
211,4,False,True,0.32578228712178375,0.6772305820824516,0.3482205749765295,0.4080230210337759,0.22314894757141637,2,-1,1
212,4,False,True,0.7077739920229122,0.6381823179481881,0.3600421173839964,0.31314948309471374,0.30479315255568284,1,-1,2
213,3,False,True,0.48845485662117505,0.4657565155068889,0.7489428040491424,0.29231422112748096,0.27846111586610833,5,-1,1
214,2,True,True,0.6202544171834288,0.6973777556884364,0.6322656244963211,0.5323090093161829,0.3510148169288726,1,6,3
215,1,True,True,0.5203028346488352,0.31577440849333327,0.37994453684031615,0.5196393957909762,0.33729187285298506,4,24,0
216,0,True,True,0.9251787388289079,0.3175768374614446,0.37755529813170224,0.4459370461564275,0.439574420838927,5,30,0
217,1,False,True,0.9022060532031411,0.2654323075456201,0.5941999489548189,0.45912396237813946,0.34241925048280863,1,-1,2
218,2,True,True,0.4351729701343245,0.5478474919216988,0.6953990924246174,0.2688275045591959,0.46513785495578164,0,0,2
219,3,True,True,0.4685931763882196,0.3752902680647157,0.2554602095816274,0.26268367786049845,0.19844684368579896,5,30,2
220,1,True,True,0.9905269408351938,0.5193324108195341,0.6006612426154204,0.4741566358381226,0.21056347927797933,3,18,3
221,1,True,True,0.3757664404564607,0.642462249631158,0.36221451903550406,0.3713068807813848,0.3242162716934241,2,12,1
222,5,False,True,0.7593738070089404,0.2897175343155553,0.42983678916553875,0.18889417035067171,0.3382631664188485,7,-1,3
223,2,True,True,0.6797820032694308,0.3915561798829378,0.6520878371705706,0.477691718628883,0.2765599481074627,6,36,3
224,5,True,True,0.9697861452879653,0.2294743163287446,0.5568460840597727,0.26533850981655993,0.28163206320299244,6,36,2
225,5,False,True,0.7995799782985,0.40175310803857067,0.21885142340785396,0.1805417830470767,0.494140918819975,7,-1,0
226,5,True,False,0.2376853010927655,0.5965740789465439,0.2631240059745964,0.5022381347978017,0.23613920507501204,4,24,1
227,2,True,False,0.9162306521268702,0.3036138572423417,0.47420316210613983,0.33936975171191386,0.2322527753572592,0,0,1
228,5,True,True,0.8779814963463997,0.3579346409636527,0.5793814834388675,0.3239158995535301,0.3468512143598492,0,0,2
229,4,True,True,0.4661620058538445,0.23345079342106856,0.3450312965568587,0.31221201626233325,0.36214704411820514,2,12,1
230,4,True,False,0.8005603473507588,0.30370863711525226,0.6201557140712746,0.4073146142664453,0.31014907672334957,4,24,2
231,2,True,True,0.90859355260051,0.7842242737997023,0.5604957527389772,0.30694475100364615,0.43528278584706076,6,36,3
232,0,False,False,0.3171126671940745,0.6669133120542408,0.34766006331318133,0.46177671595201997,0.48214206847922014,1,-1,1
233,4,True,True,0.9428233412253924,0.2883489652810065,0.5659356804353154,0.43939774774319423,0.18785596890627962,6,36,1
